N,p,Pr,Pc,rep,rank,seq,t_start,t_end,phase,kind,k,peer,tag,dur_sec
8000,8,4,2,1,0,0,0.000024325,0.074344291,scatter_a,compute,0,0,100,0.074319966
8000,8,4,2,1,0,1,0.074346838,0.074362990,scatter_a,alloc,1,1,100,0.000016152
8000,8,4,2,1,0,2,0.074363501,0.142867175,scatter_a,pack,1,1,100,0.068503674
8000,8,4,2,1,0,3,0.142868321,0.180218569,scatter_a,send,1,1,100,0.037350248
8000,8,4,2,1,0,4,0.183696831,0.183706823,scatter_a,alloc,0,2,100,0.000009992
8000,8,4,2,1,0,5,0.183708058,0.258934600,scatter_a,pack,0,2,100,0.075226542
8000,8,4,2,1,0,6,0.258935360,0.291934987,scatter_a,send,0,2,100,0.032999627
8000,8,4,2,1,0,7,0.295359203,0.295369168,scatter_a,alloc,1,3,100,0.000009965
8000,8,4,2,1,0,8,0.295370506,0.366110502,scatter_a,pack,1,3,100,0.070739996
8000,8,4,2,1,0,9,0.366111922,0.403717526,scatter_a,send,1,3,100,0.037605604
8000,8,4,2,1,0,10,0.407164864,0.407174983,scatter_a,alloc,0,4,100,0.000010119
8000,8,4,2,1,0,11,0.407175818,0.482490804,scatter_a,pack,0,4,100,0.075314986
8000,8,4,2,1,0,12,0.482492056,0.516168056,scatter_a,send,0,4,100,0.033676000
8000,8,4,2,1,0,13,0.519681663,0.519691088,scatter_a,alloc,1,5,100,0.000009425
8000,8,4,2,1,0,14,0.519692253,0.589386635,scatter_a,pack,1,5,100,0.069694382
8000,8,4,2,1,0,15,0.589388995,0.626465967,scatter_a,send,1,5,100,0.037076972
8000,8,4,2,1,0,16,0.630219713,0.630230295,scatter_a,alloc,0,6,100,0.000010582
8000,8,4,2,1,0,17,0.630231124,0.705580337,scatter_a,pack,0,6,100,0.075349213
8000,8,4,2,1,0,18,0.705584662,0.738261769,scatter_a,send,0,6,100,0.032677107
8000,8,4,2,1,0,19,0.741796895,0.741807597,scatter_a,alloc,1,7,100,0.000010702
8000,8,4,2,1,0,20,0.741808607,0.811562041,scatter_a,pack,1,7,100,0.069753434
8000,8,4,2,1,0,21,0.811564020,0.848552327,scatter_a,send,1,7,100,0.036988307
8000,8,4,2,1,0,22,0.852265423,1.001427735,scatter_b,compute,0,0,200,0.149162312
8000,8,4,2,1,0,23,1.001430328,1.001443370,scatter_b,alloc,0,1,200,0.000013042
8000,8,4,2,1,0,24,1.001443720,1.140454212,scatter_b,pack,0,1,200,0.139010492
8000,8,4,2,1,0,25,1.140458919,1.271437470,scatter_b,send,0,1,200,0.130978551
8000,8,4,2,1,0,26,1.279829326,1.279840921,scatter_b,alloc,1,2,200,0.000011595
8000,8,4,2,1,0,27,1.279841856,1.395288875,scatter_b,pack,1,2,200,0.115447019
8000,8,4,2,1,0,28,1.395291019,1.461657147,scatter_b,send,1,2,200,0.066366128
8000,8,4,2,1,0,29,1.468696339,1.468708408,scatter_b,alloc,1,3,200,0.000012069
8000,8,4,2,1,0,30,1.468709375,1.591026013,scatter_b,pack,1,3,200,0.122316638
8000,8,4,2,1,0,31,1.591028546,1.662854614,scatter_b,send,1,3,200,0.071826068
8000,8,4,2,1,0,32,1.743777691,1.820864156,k_loop,send,0,1,100,0.077086465
8000,8,4,2,1,0,33,1.820866427,1.890637946,k_loop,send,0,2,200,0.069771519
8000,8,4,2,1,0,34,1.890640770,1.965900540,k_loop,send,0,4,200,0.075259770
8000,8,4,2,1,0,35,1.965908322,2.042030744,k_loop,send,0,6,200,0.076122422
8000,8,4,2,1,0,36,2.042035354,230.818039064,k_loop,compute,0,-1,-1,228.776003710
