N,p,Pr,Pc,rep,rank,seq,t_start,t_end,phase,kind,k,peer,tag,dur_sec
8000,64,8,8,1,39,0,0.000000000,0.441425598,scatter_a,recv,7,0,100,0.441425598
8000,64,8,8,1,39,1,0.441428663,1.118875378,scatter_b,recv,4,0,200,0.677446715
8000,64,8,8,1,39,2,1.118882463,1.118894061,k_loop,alloc,0,-1,100,0.000011598
8000,64,8,8,1,39,3,1.118894521,1.124725426,k_loop,recv,0,32,100,0.005830905
8000,64,8,8,1,39,4,1.124726573,1.124738217,k_loop,alloc,0,-1,200,0.000011644
8000,64,8,8,1,39,5,1.124738693,1.495591741,k_loop,recv,0,7,200,0.370853048
8000,64,8,8,1,39,6,1.495594978,9.168359897,k_loop,compute,0,-1,-1,7.672764919
8000,64,8,8,1,39,7,9.169128244,9.169150253,k_loop,alloc,1,-1,101,0.000022009
8000,64,8,8,1,39,8,9.169151249,9.511439083,k_loop,recv,1,33,101,0.342287834
8000,64,8,8,1,39,9,9.512189222,9.512197687,k_loop,alloc,1,-1,201,0.000008465
8000,64,8,8,1,39,10,9.512198502,9.732850802,k_loop,recv,1,15,201,0.220652300
8000,64,8,8,1,39,11,9.732852391,17.226487865,k_loop,compute,1,-1,-1,7.493635474
8000,64,8,8,1,39,12,17.226514321,17.226514851,k_loop,alloc,2,-1,102,0.000000530
8000,64,8,8,1,39,13,17.226515488,17.546525635,k_loop,recv,2,34,102,0.320010147
8000,64,8,8,1,39,14,17.546528440,17.546528713,k_loop,alloc,2,-1,202,0.000000273
8000,64,8,8,1,39,15,17.546529412,17.689281909,k_loop,recv,2,23,202,0.142752497
8000,64,8,8,1,39,16,17.689284252,25.407169565,k_loop,compute,2,-1,-1,7.717885313
8000,64,8,8,1,39,17,25.407195629,25.407196721,k_loop,alloc,3,-1,103,0.000001092
8000,64,8,8,1,39,18,25.407197192,25.622649938,k_loop,recv,3,35,103,0.215452746
8000,64,8,8,1,39,19,25.622652225,25.622652686,k_loop,alloc,3,-1,203,0.000000461
8000,64,8,8,1,39,20,25.622653192,25.859723716,k_loop,recv,3,31,203,0.237070524
8000,64,8,8,1,39,21,25.859726566,33.142207148,k_loop,compute,3,-1,-1,7.282480582
8000,64,8,8,1,39,22,33.142211978,33.142212602,k_loop,alloc,4,-1,104,0.000000624
8000,64,8,8,1,39,23,33.142212972,34.170030728,k_loop,recv,4,36,104,1.027817756
8000,64,8,8,1,39,24,34.170041923,34.175879935,k_loop,send,4,7,204,0.005838012
8000,64,8,8,1,39,25,34.175882240,34.181239633,k_loop,send,4,15,204,0.005357393
8000,64,8,8,1,39,26,34.181241374,34.186002411,k_loop,send,4,23,204,0.004761037
8000,64,8,8,1,39,27,34.186003921,34.191139363,k_loop,send,4,31,204,0.005135442
8000,64,8,8,1,39,28,34.191141602,34.196695918,k_loop,send,4,47,204,0.005554316
8000,64,8,8,1,39,29,34.196697358,34.200621197,k_loop,send,4,55,204,0.003923839
8000,64,8,8,1,39,30,34.200622793,34.205800052,k_loop,send,4,63,204,0.005177259
8000,64,8,8,1,39,31,34.205802770,42.005447006,k_loop,compute,4,-1,-1,7.799644236
8000,64,8,8,1,39,32,42.005450971,42.005451425,k_loop,alloc,5,-1,105,0.000000454
8000,64,8,8,1,39,33,42.005451910,42.406473296,k_loop,recv,5,37,105,0.401021386
8000,64,8,8,1,39,34,42.406477600,42.406478123,k_loop,alloc,5,-1,205,0.000000523
8000,64,8,8,1,39,35,42.406495570,42.411940798,k_loop,recv,5,47,205,0.005445228
8000,64,8,8,1,39,36,42.411942443,49.418984078,k_loop,compute,5,-1,-1,7.007041635
8000,64,8,8,1,39,37,49.419011390,49.419012013,k_loop,alloc,6,-1,106,0.000000623
8000,64,8,8,1,39,38,49.419012531,50.199124854,k_loop,recv,6,38,106,0.780112323
8000,64,8,8,1,39,39,50.199127952,50.199128416,k_loop,alloc,6,-1,206,0.000000464
8000,64,8,8,1,39,40,50.199128860,50.669881565,k_loop,recv,6,55,206,0.470752705
8000,64,8,8,1,39,41,50.669883887,57.526608888,k_loop,compute,6,-1,-1,6.856725001
8000,64,8,8,1,39,42,57.526612250,57.535182846,k_loop,send,7,32,107,0.008570596
8000,64,8,8,1,39,43,57.535184799,57.538455815,k_loop,send,7,33,107,0.003271016
8000,64,8,8,1,39,44,57.538456833,57.541125333,k_loop,send,7,34,107,0.002668500
8000,64,8,8,1,39,45,57.541125813,57.543747843,k_loop,send,7,35,107,0.002622030
8000,64,8,8,1,39,46,57.543748663,58.766869482,k_loop,send,7,36,107,1.223120819
8000,64,8,8,1,39,47,58.766872302,58.769638312,k_loop,send,7,37,107,0.002766010
8000,64,8,8,1,39,48,58.769640703,58.774242816,k_loop,send,7,38,107,0.004602113
8000,64,8,8,1,39,49,58.774246795,58.774247385,k_loop,alloc,7,-1,207,0.000000590
8000,64,8,8,1,39,50,58.774248233,58.973277968,k_loop,recv,7,63,207,0.199029735
8000,64,8,8,1,39,51,58.973280354,64.427729104,k_loop,compute,7,-1,-1,5.454448750
8000,64,8,8,1,39,52,64.429393274,67.318519061,gather,send,-1,0,300,2.889125787
