N,p,Pr,Pc,rep,rank,seq,t_start,t_end,phase,kind,k,peer,tag,dur_sec
8000,32,8,4,1,2,0,0.000000000,0.062238269,scatter_a,recv,2,0,100,0.062238269
8000,32,8,4,1,2,1,0.062240427,0.678530784,scatter_b,recv,0,0,200,0.616290357
8000,32,8,4,1,2,2,0.678533510,0.678547605,k_loop,alloc,0,-1,100,0.000014095
8000,32,8,4,1,2,3,0.678547966,1.222099420,k_loop,recv,0,0,100,0.543551454
8000,32,8,4,1,2,4,1.222106366,1.241957430,k_loop,send,0,6,200,0.019851064
8000,32,8,4,1,2,5,1.241958416,1.261043104,k_loop,send,0,10,200,0.019084688
8000,32,8,4,1,2,6,1.261043704,1.278345160,k_loop,send,0,14,200,0.017301456
8000,32,8,4,1,2,7,1.278345907,1.295852506,k_loop,send,0,18,200,0.017506599
8000,32,8,4,1,2,8,1.295853503,1.313188017,k_loop,send,0,22,200,0.017334514
8000,32,8,4,1,2,9,1.313188933,1.330339298,k_loop,send,0,26,200,0.017150365
8000,32,8,4,1,2,10,1.330340539,1.347515761,k_loop,send,0,30,200,0.017175222
8000,32,8,4,1,2,11,1.347517109,22.210747568,k_loop,compute,0,-1,-1,20.863230459
8000,32,8,4,1,2,12,22.212084268,22.212105897,k_loop,alloc,1,-1,101,0.000021629
8000,32,8,4,1,2,13,22.212106740,22.640423285,k_loop,recv,1,1,101,0.428316545
8000,32,8,4,1,2,14,22.640426063,22.640440013,k_loop,alloc,1,-1,201,0.000013950
8000,32,8,4,1,2,15,22.640440626,22.660866284,k_loop,recv,1,6,201,0.020425658
8000,32,8,4,1,2,16,22.660868935,43.448148336,k_loop,compute,1,-1,-1,20.787279401
8000,32,8,4,1,2,17,43.448159618,43.849035410,k_loop,send,2,0,102,0.400875792
8000,32,8,4,1,2,18,43.849037718,43.978733621,k_loop,send,2,1,102,0.129695903
8000,32,8,4,1,2,19,43.978734946,43.985137743,k_loop,send,2,3,102,0.006402797
8000,32,8,4,1,2,20,43.987007399,43.987023506,k_loop,alloc,2,-1,202,0.000016107
8000,32,8,4,1,2,21,43.987024525,44.009164883,k_loop,recv,2,10,202,0.022140358
8000,32,8,4,1,2,22,44.009166019,65.068980240,k_loop,compute,2,-1,-1,21.059814221
8000,32,8,4,1,2,23,65.068999655,65.069000131,k_loop,alloc,3,-1,103,0.000000476
8000,32,8,4,1,2,24,65.069000546,65.319984684,k_loop,recv,3,3,103,0.250984138
8000,32,8,4,1,2,25,65.319988447,65.319988933,k_loop,alloc,3,-1,203,0.000000486
8000,32,8,4,1,2,26,65.319989480,65.329996617,k_loop,recv,3,14,203,0.010007137
8000,32,8,4,1,2,27,65.329998052,86.412018560,k_loop,compute,3,-1,-1,21.082020508
8000,32,8,4,1,2,28,86.414822838,86.492259103,gather,send,-1,0,300,0.077436265
