N,p,Pr,Pc,rep,rank,seq,t_start,t_end,phase,kind,k,peer,tag,dur_sec
8000,64,8,8,1,26,0,0.000000000,0.310869473,scatter_a,recv,2,0,100,0.310869473
8000,64,8,8,1,26,1,0.310871883,0.994399245,scatter_b,recv,3,0,200,0.683527362
8000,64,8,8,1,26,2,0.994406752,0.994426147,k_loop,alloc,0,-1,100,0.000019395
8000,64,8,8,1,26,3,0.994426624,1.006169110,k_loop,recv,0,24,100,0.011742486
8000,64,8,8,1,26,4,1.006169959,1.006181141,k_loop,alloc,0,-1,200,0.000011182
8000,64,8,8,1,26,5,1.006181625,1.457538032,k_loop,recv,0,2,200,0.451356407
8000,64,8,8,1,26,6,1.457541759,4.778293961,k_loop,compute,0,-1,-1,3.320752202
8000,64,8,8,1,26,7,4.778811355,4.778833910,k_loop,alloc,1,-1,101,0.000022555
8000,64,8,8,1,26,8,4.778834703,9.268220257,k_loop,recv,1,25,101,4.489385554
8000,64,8,8,1,26,9,9.268780931,9.268796117,k_loop,alloc,1,-1,201,0.000015186
8000,64,8,8,1,26,10,9.268796782,9.579669728,k_loop,recv,1,10,201,0.310872946
8000,64,8,8,1,26,11,9.579672324,12.149212374,k_loop,compute,1,-1,-1,2.569540050
8000,64,8,8,1,26,12,12.149227311,12.423732014,k_loop,send,2,24,102,0.274504703
8000,64,8,8,1,26,13,12.423735703,17.347111844,k_loop,send,2,25,102,4.923376141
8000,64,8,8,1,26,14,17.347122171,17.469320748,k_loop,send,2,27,102,0.122198577
8000,64,8,8,1,26,15,17.469322505,17.666297649,k_loop,send,2,28,102,0.196975144
8000,64,8,8,1,26,16,17.666300571,17.672212172,k_loop,send,2,29,102,0.005911601
8000,64,8,8,1,26,17,17.672213005,17.677858512,k_loop,send,2,30,102,0.005645507
8000,64,8,8,1,26,18,17.677859254,17.683376313,k_loop,send,2,31,102,0.005517059
8000,64,8,8,1,26,19,17.683381892,17.683382680,k_loop,alloc,2,-1,202,0.000000788
8000,64,8,8,1,26,20,17.683383338,17.687332550,k_loop,recv,2,18,202,0.003949212
8000,64,8,8,1,26,21,17.687333446,20.269389466,k_loop,compute,2,-1,-1,2.582056020
8000,64,8,8,1,26,22,20.269397913,20.269398723,k_loop,alloc,3,-1,103,0.000000810
8000,64,8,8,1,26,23,20.269399089,25.525797668,k_loop,recv,3,27,103,5.256398579
8000,64,8,8,1,26,24,25.525805657,25.530394341,k_loop,send,3,2,203,0.004588684
8000,64,8,8,1,26,25,25.530394942,25.695054187,k_loop,send,3,10,203,0.164659245
8000,64,8,8,1,26,26,25.695056263,25.793507075,k_loop,send,3,18,203,0.098450812
8000,64,8,8,1,26,27,25.793508532,25.798224394,k_loop,send,3,34,203,0.004715862
8000,64,8,8,1,26,28,25.798225318,25.801066230,k_loop,send,3,42,203,0.002840912
8000,64,8,8,1,26,29,25.801067478,25.803410381,k_loop,send,3,50,203,0.002342903
8000,64,8,8,1,26,30,25.803411133,25.805887652,k_loop,send,3,58,203,0.002476519
8000,64,8,8,1,26,31,25.805888539,28.316481871,k_loop,compute,3,-1,-1,2.510593332
8000,64,8,8,1,26,32,28.316492671,28.316493123,k_loop,alloc,4,-1,104,0.000000452
8000,64,8,8,1,26,33,28.316493594,33.700510914,k_loop,recv,4,28,104,5.384017320
8000,64,8,8,1,26,34,33.700514107,33.700514584,k_loop,alloc,4,-1,204,0.000000477
8000,64,8,8,1,26,35,33.700526332,34.169764499,k_loop,recv,4,34,204,0.469238167
8000,64,8,8,1,26,36,34.169772054,36.771191634,k_loop,compute,4,-1,-1,2.601419580
8000,64,8,8,1,26,37,36.771205385,36.771206340,k_loop,alloc,5,-1,105,0.000000955
8000,64,8,8,1,26,38,36.771206931,41.891198468,k_loop,recv,5,29,105,5.119991537
8000,64,8,8,1,26,39,41.891202680,41.891203670,k_loop,alloc,5,-1,205,0.000000990
8000,64,8,8,1,26,40,41.891204142,42.233805088,k_loop,recv,5,42,205,0.342600946
8000,64,8,8,1,26,41,42.233807328,44.879283642,k_loop,compute,5,-1,-1,2.645476314
8000,64,8,8,1,26,42,44.879290784,44.879291922,k_loop,alloc,6,-1,106,0.000001138
8000,64,8,8,1,26,43,44.879292514,50.021628927,k_loop,recv,6,30,106,5.142336413
8000,64,8,8,1,26,44,50.021648868,50.021650426,k_loop,alloc,6,-1,206,0.000001558
8000,64,8,8,1,26,45,50.021650895,50.393636451,k_loop,recv,6,50,206,0.371985556
8000,64,8,8,1,26,46,50.393638732,52.978838844,k_loop,compute,6,-1,-1,2.585200112
8000,64,8,8,1,26,47,52.978845359,52.978846333,k_loop,alloc,7,-1,107,0.000000974
8000,64,8,8,1,26,48,52.978846680,58.551083375,k_loop,recv,7,31,107,5.572236695
8000,64,8,8,1,26,49,58.551088417,58.551089969,k_loop,alloc,7,-1,207,0.000001552
8000,64,8,8,1,26,50,58.551090464,58.592355294,k_loop,recv,7,58,207,0.041264830
8000,64,8,8,1,26,51,58.592357866,61.216072921,k_loop,compute,7,-1,-1,2.623715055
8000,64,8,8,1,26,52,61.218377935,66.880626989,gather,send,-1,0,300,5.662249054
