N,p,Pr,Pc,rep,rank,seq,t_start,t_end,phase,kind,k,peer,tag,dur_sec
8000,64,8,8,1,24,0,0.000000000,0.288895846,scatter_a,recv,0,0,100,0.288895846
8000,64,8,8,1,24,1,0.288898281,0.979345889,scatter_b,recv,3,0,200,0.690447608
8000,64,8,8,1,24,2,0.979351938,1.000728330,k_loop,send,0,25,100,0.021376392
8000,64,8,8,1,24,3,1.000728993,1.006258709,k_loop,send,0,26,100,0.005529716
8000,64,8,8,1,24,4,1.006259201,1.012275504,k_loop,send,0,27,100,0.006016303
8000,64,8,8,1,24,5,1.012275962,1.018054018,k_loop,send,0,28,100,0.005778056
8000,64,8,8,1,24,6,1.018054491,1.024058283,k_loop,send,0,29,100,0.006003792
8000,64,8,8,1,24,7,1.024058714,1.031770106,k_loop,send,0,30,100,0.007711392
8000,64,8,8,1,24,8,1.031770665,1.039610641,k_loop,send,0,31,100,0.007839976
8000,64,8,8,1,24,9,1.039611222,1.039622202,k_loop,alloc,0,-1,200,0.000010980
8000,64,8,8,1,24,10,1.039622631,1.487988412,k_loop,recv,0,0,200,0.448365781
8000,64,8,8,1,24,11,1.487991329,4.161137647,k_loop,compute,0,-1,-1,2.673146318
8000,64,8,8,1,24,12,4.161153078,4.161183247,k_loop,alloc,1,-1,101,0.000030169
8000,64,8,8,1,24,13,4.161183764,9.262952167,k_loop,recv,1,25,101,5.101768403
8000,64,8,8,1,24,14,9.263596038,9.263615111,k_loop,alloc,1,-1,201,0.000019073
8000,64,8,8,1,24,15,9.263615906,9.572596638,k_loop,recv,1,8,201,0.308980732
8000,64,8,8,1,24,16,9.572599344,12.417587460,k_loop,compute,1,-1,-1,2.844988116
8000,64,8,8,1,24,17,12.418090926,12.418112793,k_loop,alloc,2,-1,102,0.000021867
8000,64,8,8,1,24,18,12.418113626,12.423832956,k_loop,recv,2,26,102,0.005719330
8000,64,8,8,1,24,19,12.423836420,12.423837251,k_loop,alloc,2,-1,202,0.000000831
8000,64,8,8,1,24,20,12.423837880,17.596868017,k_loop,recv,2,16,202,5.173030137
8000,64,8,8,1,24,21,17.596874322,23.404055892,k_loop,compute,2,-1,-1,5.807181570
8000,64,8,8,1,24,22,23.404084535,23.404085966,k_loop,alloc,3,-1,103,0.000001431
8000,64,8,8,1,24,23,23.404086519,25.516324333,k_loop,recv,3,27,103,2.112237814
8000,64,8,8,1,24,24,25.516326200,25.519420350,k_loop,send,3,0,203,0.003094150
8000,64,8,8,1,24,25,25.519421147,25.522384968,k_loop,send,3,8,203,0.002963821
8000,64,8,8,1,24,26,25.522385457,25.636781345,k_loop,send,3,16,203,0.114395888
8000,64,8,8,1,24,27,25.636783190,25.640765973,k_loop,send,3,32,203,0.003982783
8000,64,8,8,1,24,28,25.640766622,25.643064851,k_loop,send,3,40,203,0.002298229
8000,64,8,8,1,24,29,25.643065424,25.645335981,k_loop,send,3,48,203,0.002270557
8000,64,8,8,1,24,30,25.645336390,25.647567343,k_loop,send,3,56,203,0.002230953
8000,64,8,8,1,24,31,25.647568026,33.372032664,k_loop,compute,3,-1,-1,7.724464638
8000,64,8,8,1,24,32,33.372064671,33.372065236,k_loop,alloc,4,-1,104,0.000000565
8000,64,8,8,1,24,33,33.372065950,33.693649554,k_loop,recv,4,28,104,0.321583604
8000,64,8,8,1,24,34,33.693653837,33.693654518,k_loop,alloc,4,-1,204,0.000000681
8000,64,8,8,1,24,35,33.693667314,34.154411146,k_loop,recv,4,32,204,0.460743832
8000,64,8,8,1,24,36,34.154412494,41.870751380,k_loop,compute,4,-1,-1,7.716338886
8000,64,8,8,1,24,37,41.870782499,41.870783521,k_loop,alloc,5,-1,105,0.000001022
8000,64,8,8,1,24,38,41.870784249,41.883850905,k_loop,recv,5,29,105,0.013066656
8000,64,8,8,1,24,39,41.883854620,41.883855468,k_loop,alloc,5,-1,205,0.000000848
8000,64,8,8,1,24,40,41.883855955,42.056992185,k_loop,recv,5,40,205,0.173136230
8000,64,8,8,1,24,41,42.056993405,49.626962689,k_loop,compute,5,-1,-1,7.569969284
8000,64,8,8,1,24,42,49.626969608,49.626970741,k_loop,alloc,6,-1,106,0.000001133
8000,64,8,8,1,24,43,49.626971368,49.745302773,k_loop,recv,6,30,106,0.118331405
8000,64,8,8,1,24,44,49.745306804,49.745307765,k_loop,alloc,6,-1,206,0.000000961
8000,64,8,8,1,24,45,49.745308701,50.209641266,k_loop,recv,6,48,206,0.464332565
8000,64,8,8,1,24,46,50.209643132,58.002455735,k_loop,compute,6,-1,-1,7.792812603
8000,64,8,8,1,24,47,58.002483767,58.002484333,k_loop,alloc,7,-1,107,0.000000566
8000,64,8,8,1,24,48,58.002484721,58.545033806,k_loop,recv,7,31,107,0.542549085
8000,64,8,8,1,24,49,58.545040581,58.545041604,k_loop,alloc,7,-1,207,0.000001023
8000,64,8,8,1,24,50,58.545042394,58.547884011,k_loop,recv,7,56,207,0.002841617
8000,64,8,8,1,24,51,58.547885670,66.088182262,k_loop,compute,7,-1,-1,7.540296592
8000,64,8,8,1,24,52,66.090048397,66.851413638,gather,send,-1,0,300,0.761365241
