N,p,Pr,Pc,rep,rank,seq,t_start,t_end,phase,kind,k,peer,tag,dur_sec
8000,64,8,8,1,22,0,0.000000000,0.267210694,scatter_a,recv,6,0,100,0.267210694
8000,64,8,8,1,22,1,0.267213062,0.962962098,scatter_b,recv,2,0,200,0.695749036
8000,64,8,8,1,22,2,0.962969130,0.962982716,k_loop,alloc,0,-1,100,0.000013586
8000,64,8,8,1,22,3,0.962983271,0.968903875,k_loop,recv,0,16,100,0.005920604
8000,64,8,8,1,22,4,0.968905056,0.968915980,k_loop,alloc,0,-1,200,0.000010924
8000,64,8,8,1,22,5,0.968916433,1.477491205,k_loop,recv,0,6,200,0.508574772
8000,64,8,8,1,22,6,1.477493318,9.502236424,k_loop,compute,0,-1,-1,8.024743106
8000,64,8,8,1,22,7,9.502983359,9.503009876,k_loop,alloc,1,-1,101,0.000026517
8000,64,8,8,1,22,8,9.503010882,9.594296775,k_loop,recv,1,17,101,0.091285893
8000,64,8,8,1,22,9,9.595238917,9.595256924,k_loop,alloc,1,-1,201,0.000018007
8000,64,8,8,1,22,10,9.595259238,9.651893990,k_loop,recv,1,14,201,0.056634752
8000,64,8,8,1,22,11,9.651895909,17.526546467,k_loop,compute,1,-1,-1,7.874650558
8000,64,8,8,1,22,12,17.526572926,17.526573395,k_loop,alloc,2,-1,102,0.000000469
8000,64,8,8,1,22,13,17.526574075,17.606632329,k_loop,recv,2,18,102,0.080058254
8000,64,8,8,1,22,14,17.606634592,17.610189910,k_loop,send,2,6,202,0.003555318
8000,64,8,8,1,22,15,17.610190576,17.642705807,k_loop,send,2,14,202,0.032515231
8000,64,8,8,1,22,16,17.642707358,17.680750219,k_loop,send,2,30,202,0.038042861
8000,64,8,8,1,22,17,17.680750971,17.683207571,k_loop,send,2,38,202,0.002456600
8000,64,8,8,1,22,18,17.683208021,17.687141714,k_loop,send,2,46,202,0.003933693
8000,64,8,8,1,22,19,17.687142655,17.689368910,k_loop,send,2,54,202,0.002226255
8000,64,8,8,1,22,20,17.689369676,17.691899590,k_loop,send,2,62,202,0.002529914
8000,64,8,8,1,22,21,17.691900213,25.670232030,k_loop,compute,2,-1,-1,7.978331817
8000,64,8,8,1,22,22,25.670264813,25.670265695,k_loop,alloc,3,-1,103,0.000000882
8000,64,8,8,1,22,23,25.670266283,25.802729697,k_loop,recv,3,19,103,0.132463414
8000,64,8,8,1,22,24,25.802734624,25.802735588,k_loop,alloc,3,-1,203,0.000000964
8000,64,8,8,1,22,25,25.802736079,25.850240940,k_loop,recv,3,30,203,0.047504861
8000,64,8,8,1,22,26,25.850242886,33.729430640,k_loop,compute,3,-1,-1,7.879187754
8000,64,8,8,1,22,27,33.729434030,33.729434605,k_loop,alloc,4,-1,104,0.000000575
8000,64,8,8,1,22,28,33.729435202,33.783206196,k_loop,recv,4,20,104,0.053770994
8000,64,8,8,1,22,29,33.783208878,33.783209396,k_loop,alloc,4,-1,204,0.000000518
8000,64,8,8,1,22,30,33.783209845,34.181727003,k_loop,recv,4,38,204,0.398517158
8000,64,8,8,1,22,31,34.181736596,42.075467691,k_loop,compute,4,-1,-1,7.893731095
8000,64,8,8,1,22,32,42.075484203,42.075484632,k_loop,alloc,5,-1,105,0.000000429
8000,64,8,8,1,22,33,42.075485238,42.238737761,k_loop,recv,5,21,105,0.163252523
8000,64,8,8,1,22,34,42.238741938,42.238742760,k_loop,alloc,5,-1,205,0.000000822
8000,64,8,8,1,22,35,42.238765315,42.241361195,k_loop,recv,5,46,205,0.002595880
8000,64,8,8,1,22,36,42.241362541,50.199606536,k_loop,compute,5,-1,-1,7.958243995
8000,64,8,8,1,22,37,50.199622354,50.204621827,k_loop,send,6,16,106,0.004999473
8000,64,8,8,1,22,38,50.204623263,50.210175441,k_loop,send,6,17,106,0.005552178
8000,64,8,8,1,22,39,50.210176612,50.386548810,k_loop,send,6,18,106,0.176372198
8000,64,8,8,1,22,40,50.386551832,50.390784549,k_loop,send,6,19,106,0.004232717
8000,64,8,8,1,22,41,50.390786189,50.394896345,k_loop,send,6,20,106,0.004110156
8000,64,8,8,1,22,42,50.394897191,50.399958135,k_loop,send,6,21,106,0.005060944
8000,64,8,8,1,22,43,50.399959799,50.403983234,k_loop,send,6,23,106,0.004023435
8000,64,8,8,1,22,44,50.403995633,50.403996463,k_loop,alloc,6,-1,206,0.000000830
8000,64,8,8,1,22,45,50.403997109,50.406924103,k_loop,recv,6,54,206,0.002926994
8000,64,8,8,1,22,46,50.406925223,58.373901742,k_loop,compute,6,-1,-1,7.966976519
8000,64,8,8,1,22,47,58.373919447,58.373920629,k_loop,alloc,7,-1,107,0.000001182
8000,64,8,8,1,22,48,58.373921307,58.600109808,k_loop,recv,7,23,107,0.226188501
8000,64,8,8,1,22,49,58.600112722,58.600113514,k_loop,alloc,7,-1,207,0.000000792
8000,64,8,8,1,22,50,58.600114091,58.603030068,k_loop,recv,7,62,207,0.002915977
8000,64,8,8,1,22,51,58.603031706,66.578194042,k_loop,compute,7,-1,-1,7.975162336
8000,64,8,8,1,22,52,66.579492068,66.831408421,gather,send,-1,0,300,0.251916353
