N,p,Pr,Pc,rep,rank,seq,t_start,t_end,phase,kind,k,peer,tag,dur_sec
8000,64,8,8,1,10,0,0.000000000,0.133779059,scatter_a,recv,2,0,100,0.133779059
8000,64,8,8,1,10,1,0.133781510,0.829604936,scatter_b,recv,1,0,200,0.695823426
8000,64,8,8,1,10,2,0.829611672,0.829632632,k_loop,alloc,0,-1,100,0.000020960
8000,64,8,8,1,10,3,0.829633162,0.836451104,k_loop,recv,0,8,100,0.006817942
8000,64,8,8,1,10,4,0.836452141,0.836463290,k_loop,alloc,0,-1,200,0.000011149
8000,64,8,8,1,10,5,0.836464138,1.445488864,k_loop,recv,0,2,200,0.609024726
8000,64,8,8,1,10,6,1.445490942,9.275477152,k_loop,compute,0,-1,-1,7.829986210
8000,64,8,8,1,10,7,9.276229752,9.276259586,k_loop,alloc,1,-1,101,0.000029834
8000,64,8,8,1,10,8,9.276261158,9.417377546,k_loop,recv,1,9,101,0.141116388
8000,64,8,8,1,10,9,9.417379980,9.481220134,k_loop,send,1,2,201,0.063840154
8000,64,8,8,1,10,10,9.481221294,9.574277357,k_loop,send,1,18,201,0.093056063
8000,64,8,8,1,10,11,9.574278306,9.579735355,k_loop,send,1,26,201,0.005457049
8000,64,8,8,1,10,12,9.579736163,9.586101909,k_loop,send,1,34,201,0.006365746
8000,64,8,8,1,10,13,9.586102604,9.593272044,k_loop,send,1,42,201,0.007169440
8000,64,8,8,1,10,14,9.593273297,9.599842668,k_loop,send,1,50,201,0.006569371
8000,64,8,8,1,10,15,9.599843413,9.662192603,k_loop,send,1,58,201,0.062349190
8000,64,8,8,1,10,16,9.662194083,17.510232882,k_loop,compute,1,-1,-1,7.848038799
8000,64,8,8,1,10,17,17.510247777,17.517299305,k_loop,send,2,8,102,0.007051528
8000,64,8,8,1,10,18,17.517299772,17.523173635,k_loop,send,2,9,102,0.005873863
8000,64,8,8,1,10,19,17.523174070,17.527776518,k_loop,send,2,11,102,0.004602448
8000,64,8,8,1,10,20,17.527776968,17.624564568,k_loop,send,2,12,102,0.096787600
8000,64,8,8,1,10,21,17.624566732,17.628860077,k_loop,send,2,13,102,0.004293345
8000,64,8,8,1,10,22,17.628861067,17.634318408,k_loop,send,2,14,102,0.005457341
8000,64,8,8,1,10,23,17.634319157,17.639178991,k_loop,send,2,15,102,0.004859834
8000,64,8,8,1,10,24,17.640181832,17.640201423,k_loop,alloc,2,-1,202,0.000019591
8000,64,8,8,1,10,25,17.640204002,17.647097428,k_loop,recv,2,18,202,0.006893426
8000,64,8,8,1,10,26,17.647099068,25.686768956,k_loop,compute,2,-1,-1,8.039669888
8000,64,8,8,1,10,27,25.686795880,25.686796353,k_loop,alloc,3,-1,103,0.000000473
8000,64,8,8,1,10,28,25.686796863,25.692015118,k_loop,recv,3,11,103,0.005218255
8000,64,8,8,1,10,29,25.692017420,25.692018357,k_loop,alloc,3,-1,203,0.000000937
8000,64,8,8,1,10,30,25.692018958,25.695112118,k_loop,recv,3,26,203,0.003093160
8000,64,8,8,1,10,31,25.695113926,33.651583077,k_loop,compute,3,-1,-1,7.956469151
8000,64,8,8,1,10,32,33.651589862,33.651590963,k_loop,alloc,4,-1,104,0.000001101
8000,64,8,8,1,10,33,33.651591598,33.800109615,k_loop,recv,4,12,104,0.148518017
8000,64,8,8,1,10,34,33.800111890,33.800112796,k_loop,alloc,4,-1,204,0.000000906
8000,64,8,8,1,10,35,33.800126025,34.160751348,k_loop,recv,4,34,204,0.360625323
8000,64,8,8,1,10,36,34.160759781,42.196188891,k_loop,compute,4,-1,-1,8.035429110
8000,64,8,8,1,10,37,42.196203069,42.196203842,k_loop,alloc,5,-1,105,0.000000773
8000,64,8,8,1,10,38,42.196204508,42.199153896,k_loop,recv,5,13,105,0.002949388
8000,64,8,8,1,10,39,42.199156649,42.199157950,k_loop,alloc,5,-1,205,0.000001301
8000,64,8,8,1,10,40,42.199158369,42.202137789,k_loop,recv,5,42,205,0.002979420
8000,64,8,8,1,10,41,42.202138996,50.256373496,k_loop,compute,5,-1,-1,8.054234500
8000,64,8,8,1,10,42,50.256404991,50.256405918,k_loop,alloc,6,-1,106,0.000000927
8000,64,8,8,1,10,43,50.256406478,50.260577569,k_loop,recv,6,14,106,0.004171091
8000,64,8,8,1,10,44,50.260579995,50.260581155,k_loop,alloc,6,-1,206,0.000001160
8000,64,8,8,1,10,45,50.260581803,50.263665565,k_loop,recv,6,50,206,0.003083762
8000,64,8,8,1,10,46,50.263666963,58.262778702,k_loop,compute,6,-1,-1,7.999111739
8000,64,8,8,1,10,47,58.262785705,58.262786540,k_loop,alloc,7,-1,107,0.000000835
8000,64,8,8,1,10,48,58.262787316,58.266200675,k_loop,recv,7,15,107,0.003413359
8000,64,8,8,1,10,49,58.266203925,58.266205302,k_loop,alloc,7,-1,207,0.000001377
8000,64,8,8,1,10,50,58.266205912,58.326296029,k_loop,recv,7,58,207,0.060090117
8000,64,8,8,1,10,51,58.326298109,66.150793248,k_loop,compute,7,-1,-1,7.824495139
8000,64,8,8,1,10,52,66.153933591,66.156890385,gather,send,-1,0,300,0.002956794
