N,p,Pr,Pc,rep,rank,seq,t_start,t_end,phase,kind,k,peer,tag,dur_sec
8000,32,8,4,1,9,0,0.000000000,0.194529825,scatter_a,recv,1,0,100,0.194529825
8000,32,8,4,1,9,1,0.194531729,0.942874254,scatter_b,recv,2,0,200,0.748342525
8000,32,8,4,1,9,2,0.942876660,0.942889388,k_loop,alloc,0,-1,100,0.000012728
8000,32,8,4,1,9,3,0.942889798,0.951785950,k_loop,recv,0,8,100,0.008896152
8000,32,8,4,1,9,4,0.951786773,0.951795878,k_loop,alloc,0,-1,200,0.000009105
8000,32,8,4,1,9,5,0.951796299,1.250605410,k_loop,recv,0,1,200,0.298809111
8000,32,8,4,1,9,6,1.250610678,22.166416423,k_loop,compute,0,-1,-1,20.915805745
8000,32,8,4,1,9,7,22.166426670,22.307251243,k_loop,send,1,8,101,0.140824573
8000,32,8,4,1,9,8,22.307253421,22.346856553,k_loop,send,1,10,101,0.039603132
8000,32,8,4,1,9,9,22.346857101,22.357965628,k_loop,send,1,11,101,0.011108527
8000,32,8,4,1,9,10,22.360076833,22.360089632,k_loop,alloc,1,-1,201,0.000012799
8000,32,8,4,1,9,11,22.360090763,22.695661485,k_loop,recv,1,5,201,0.335570722
8000,32,8,4,1,9,12,22.695663197,43.965214429,k_loop,compute,1,-1,-1,21.269551232
8000,32,8,4,1,9,13,43.966138171,43.966157068,k_loop,alloc,2,-1,102,0.000018897
8000,32,8,4,1,9,14,43.966157740,43.976997547,k_loop,recv,2,10,102,0.010839807
8000,32,8,4,1,9,15,43.976998421,44.000534708,k_loop,send,2,1,202,0.023536287
8000,32,8,4,1,9,16,44.000535607,44.019334535,k_loop,send,2,5,202,0.018798928
8000,32,8,4,1,9,17,44.019336010,44.027015885,k_loop,send,2,13,202,0.007679875
8000,32,8,4,1,9,18,44.027016545,44.034394978,k_loop,send,2,17,202,0.007378433
8000,32,8,4,1,9,19,44.034395472,44.042021302,k_loop,send,2,21,202,0.007625830
8000,32,8,4,1,9,20,44.042021849,44.161988458,k_loop,send,2,25,202,0.119966609
8000,32,8,4,1,9,21,44.161990490,44.169546326,k_loop,send,2,29,202,0.007555836
8000,32,8,4,1,9,22,44.169547411,64.928197800,k_loop,compute,2,-1,-1,20.758650389
8000,32,8,4,1,9,23,64.928218804,64.928221572,k_loop,alloc,3,-1,103,0.000002768
8000,32,8,4,1,9,24,64.928221928,65.276403019,k_loop,recv,3,11,103,0.348181091
8000,32,8,4,1,9,25,65.276410554,65.276411068,k_loop,alloc,3,-1,203,0.000000514
8000,32,8,4,1,9,26,65.276411499,65.346477662,k_loop,recv,3,13,203,0.070066163
8000,32,8,4,1,9,27,65.346479922,86.562078044,k_loop,compute,3,-1,-1,21.215598122
8000,32,8,4,1,9,28,86.565420325,86.669818828,gather,send,-1,0,300,0.104398503
