N,p,Pr,Pc,rep,rank,seq,t_start,t_end,phase,kind,k,peer,tag,dur_sec
8000,8,4,2,1,5,0,0.000000000,0.626365162,scatter_a,recv,1,0,100,0.626365162
8000,8,4,2,1,5,1,0.626369158,0.626384806,k_loop,alloc,0,-1,100,0.000015648
8000,8,4,2,1,5,2,0.626385181,0.663850987,k_loop,recv,0,4,100,0.037465806
8000,8,4,2,1,5,3,0.663854010,0.663866354,k_loop,alloc,0,-1,200,0.000012344
8000,8,4,2,1,5,4,0.663866930,1.976476062,k_loop,recv,0,1,200,1.312609132
8000,8,4,2,1,5,5,1.976481040,231.699134876,k_loop,compute,0,-1,-1,229.722653836
8000,8,4,2,1,5,6,231.699147880,233.637765581,k_loop,send,1,4,101,1.938617701
8000,8,4,2,1,5,7,233.645051888,233.645077454,k_loop,alloc,1,-1,201,0.000025566
8000,8,4,2,1,5,8,233.645079270,235.472902773,k_loop,recv,1,3,201,1.827823503
8000,8,4,2,1,5,9,235.472905894,467.546370825,k_loop,compute,1,-1,-1,232.073464931
8000,8,4,2,1,5,10,467.565853453,467.805165314,gather,send,-1,0,300,0.239311861
