N,p,Pr,Pc,rep,rank,seq,t_start,t_end,phase,kind,k,peer,tag,dur_sec
8000,64,8,8,1,17,0,0.000000000,0.211460345,scatter_a,recv,1,0,100,0.211460345
8000,64,8,8,1,17,1,0.211462856,0.908811752,scatter_b,recv,2,0,200,0.697348896
8000,64,8,8,1,17,2,0.908820186,0.908839408,k_loop,alloc,0,-1,100,0.000019222
8000,64,8,8,1,17,3,0.908839928,0.922420862,k_loop,recv,0,16,100,0.013580934
8000,64,8,8,1,17,4,0.922422143,0.922434017,k_loop,alloc,0,-1,200,0.000011874
8000,64,8,8,1,17,5,0.922434465,1.444909528,k_loop,recv,0,1,200,0.522475063
8000,64,8,8,1,17,6,1.444910922,9.119569691,k_loop,compute,0,-1,-1,7.674658769
8000,64,8,8,1,17,7,9.119583833,9.559560178,k_loop,send,1,16,101,0.439976345
8000,64,8,8,1,17,8,9.559561269,9.566374709,k_loop,send,1,18,101,0.006813440
8000,64,8,8,1,17,9,9.566375286,9.572928153,k_loop,send,1,19,101,0.006552867
8000,64,8,8,1,17,10,9.572928738,9.580012763,k_loop,send,1,20,101,0.007084025
8000,64,8,8,1,17,11,9.580013255,9.586760750,k_loop,send,1,21,101,0.006747495
8000,64,8,8,1,17,12,9.586761183,9.594457207,k_loop,send,1,22,101,0.007696024
8000,64,8,8,1,17,13,9.594457977,9.601197239,k_loop,send,1,23,101,0.006739262
8000,64,8,8,1,17,14,9.602142230,9.602157205,k_loop,alloc,1,-1,201,0.000014975
8000,64,8,8,1,17,15,9.602157802,9.656949552,k_loop,recv,1,9,201,0.054791750
8000,64,8,8,1,17,16,9.656967978,17.159575367,k_loop,compute,1,-1,-1,7.502607389
8000,64,8,8,1,17,17,17.160248683,17.160273788,k_loop,alloc,2,-1,102,0.000025105
8000,64,8,8,1,17,18,17.160275271,17.587764395,k_loop,recv,2,18,102,0.427489124
8000,64,8,8,1,17,19,17.587765624,17.594779772,k_loop,send,2,1,202,0.007014148
8000,64,8,8,1,17,20,17.594780388,17.600177051,k_loop,send,2,9,202,0.005396663
8000,64,8,8,1,17,21,17.600177698,17.602434880,k_loop,send,2,25,202,0.002257182
8000,64,8,8,1,17,22,17.602435274,17.604550342,k_loop,send,2,33,202,0.002115068
8000,64,8,8,1,17,23,17.604550793,17.606933174,k_loop,send,2,41,202,0.002382381
8000,64,8,8,1,17,24,17.606933644,17.610864865,k_loop,send,2,49,202,0.003931221
8000,64,8,8,1,17,25,17.610865392,17.613136045,k_loop,send,2,57,202,0.002270653
8000,64,8,8,1,17,26,17.613136561,25.346186096,k_loop,compute,2,-1,-1,7.733049535
8000,64,8,8,1,17,27,25.346212305,25.346212778,k_loop,alloc,3,-1,103,0.000000473
8000,64,8,8,1,17,28,25.346213376,25.636761826,k_loop,recv,3,19,103,0.290548450
8000,64,8,8,1,17,29,25.636766203,25.636766645,k_loop,alloc,3,-1,203,0.000000442
8000,64,8,8,1,17,30,25.636767228,25.641320412,k_loop,recv,3,25,203,0.004553184
8000,64,8,8,1,17,31,25.641321628,32.954514609,k_loop,compute,3,-1,-1,7.313192981
8000,64,8,8,1,17,32,32.954539874,32.954540350,k_loop,alloc,4,-1,104,0.000000476
8000,64,8,8,1,17,33,32.954541086,33.771271402,k_loop,recv,4,20,104,0.816730316
8000,64,8,8,1,17,34,33.771273217,33.771273461,k_loop,alloc,4,-1,204,0.000000244
8000,64,8,8,1,17,35,33.771282371,34.155003670,k_loop,recv,4,33,204,0.383721299
8000,64,8,8,1,17,36,34.155004818,41.942873335,k_loop,compute,4,-1,-1,7.787868517
8000,64,8,8,1,17,37,41.942897225,41.942897414,k_loop,alloc,5,-1,105,0.000000189
8000,64,8,8,1,17,38,41.942898040,42.056868993,k_loop,recv,5,21,105,0.113970953
8000,64,8,8,1,17,39,42.056871492,42.056871837,k_loop,alloc,5,-1,205,0.000000345
8000,64,8,8,1,17,40,42.056872288,42.059308874,k_loop,recv,5,41,205,0.002436586
8000,64,8,8,1,17,41,42.059309788,49.123152731,k_loop,compute,5,-1,-1,7.063842943
8000,64,8,8,1,17,42,49.123156826,49.123157238,k_loop,alloc,6,-1,106,0.000000412
8000,64,8,8,1,17,43,49.123157898,50.210337698,k_loop,recv,6,22,106,1.087179800
8000,64,8,8,1,17,44,50.210358527,50.210359154,k_loop,alloc,6,-1,206,0.000000627
8000,64,8,8,1,17,45,50.210359826,50.214983800,k_loop,recv,6,49,206,0.004623974
8000,64,8,8,1,17,46,50.214985430,57.142156197,k_loop,compute,6,-1,-1,6.927170767
8000,64,8,8,1,17,47,57.142161874,57.142162318,k_loop,alloc,7,-1,107,0.000000444
8000,64,8,8,1,17,48,57.142162937,57.926659077,k_loop,recv,7,23,107,0.784496140
8000,64,8,8,1,17,49,57.926661167,57.926661433,k_loop,alloc,7,-1,207,0.000000266
8000,64,8,8,1,17,50,57.926661861,57.929126271,k_loop,recv,7,57,207,0.002464410
8000,64,8,8,1,17,51,57.929127223,63.445798570,k_loop,compute,7,-1,-1,5.516671347
8000,64,8,8,1,17,52,63.447382743,66.252729960,gather,send,-1,0,300,2.805347217
