N,p,Pr,Pc,rep,rank,seq,t_start,t_end,phase,kind,k,peer,tag,dur_sec
8000,32,8,4,1,21,0,0.000000000,0.400772654,scatter_a,recv,1,0,100,0.400772654
8000,32,8,4,1,21,1,0.400775336,0.400785768,k_loop,alloc,0,-1,100,0.000010432
8000,32,8,4,1,21,2,0.400786164,0.409635169,k_loop,recv,0,20,100,0.008849005
8000,32,8,4,1,21,3,0.409636171,0.409645439,k_loop,alloc,0,-1,200,0.000009268
8000,32,8,4,1,21,4,0.409645823,1.303101100,k_loop,recv,0,1,200,0.893455277
8000,32,8,4,1,21,5,1.303106892,22.418008631,k_loop,compute,0,-1,-1,21.114901739
8000,32,8,4,1,21,6,22.418020545,22.439874396,k_loop,send,1,20,101,0.021853851
8000,32,8,4,1,21,7,22.439874897,22.573812869,k_loop,send,1,22,101,0.133937972
8000,32,8,4,1,21,8,22.573813820,22.585539549,k_loop,send,1,23,101,0.011725729
8000,32,8,4,1,21,9,22.587556765,22.587571746,k_loop,alloc,1,-1,201,0.000014981
8000,32,8,4,1,21,10,22.587572855,22.752770922,k_loop,recv,1,5,201,0.165198067
8000,32,8,4,1,21,11,22.752773619,43.616536328,k_loop,compute,1,-1,-1,20.863762709
8000,32,8,4,1,21,12,43.617635381,43.617656168,k_loop,alloc,2,-1,102,0.000020787
8000,32,8,4,1,21,13,43.617657188,43.628771045,k_loop,recv,2,22,102,0.011113857
8000,32,8,4,1,21,14,43.628774287,43.628774650,k_loop,alloc,2,-1,202,0.000000363
8000,32,8,4,1,21,15,43.628775107,44.041999570,k_loop,recv,2,9,202,0.413224463
8000,32,8,4,1,21,16,44.042001469,64.873602471,k_loop,compute,2,-1,-1,20.831601002
8000,32,8,4,1,21,17,64.873622262,64.873625294,k_loop,alloc,3,-1,103,0.000003032
8000,32,8,4,1,21,18,64.873625671,65.475761010,k_loop,recv,3,23,103,0.602135339
8000,32,8,4,1,21,19,65.475764182,65.475764604,k_loop,alloc,3,-1,203,0.000000422
8000,32,8,4,1,21,20,65.475765182,65.483482201,k_loop,recv,3,13,203,0.007717019
8000,32,8,4,1,21,21,65.483483024,86.349972916,k_loop,compute,3,-1,-1,20.866489892
8000,32,8,4,1,21,22,86.351544379,86.910787769,gather,send,-1,0,300,0.559243390
