N,p,Pr,Pc,rep,rank,seq,t_start,t_end,phase,kind,k,peer,tag,dur_sec
8000,64,8,8,1,9,0,0.000000000,0.122872619,scatter_a,recv,1,0,100,0.122872619
8000,64,8,8,1,9,1,0.122874802,0.818356555,scatter_b,recv,1,0,200,0.695481753
8000,64,8,8,1,9,2,0.818361656,0.818378558,k_loop,alloc,0,-1,100,0.000016902
8000,64,8,8,1,9,3,0.818379030,0.829274284,k_loop,recv,0,8,100,0.010895254
8000,64,8,8,1,9,4,0.829275412,0.829284957,k_loop,alloc,0,-1,200,0.000009545
8000,64,8,8,1,9,5,0.829285395,1.438843456,k_loop,recv,0,1,200,0.609558061
8000,64,8,8,1,9,6,1.438845254,4.128606988,k_loop,compute,0,-1,-1,2.689761734
8000,64,8,8,1,9,7,4.128621352,9.410948448,k_loop,send,1,8,101,5.282327096
8000,64,8,8,1,9,8,9.410953599,9.417451737,k_loop,send,1,10,101,0.006498138
8000,64,8,8,1,9,9,9.417452347,9.424152583,k_loop,send,1,11,101,0.006700236
8000,64,8,8,1,9,10,9.424153513,9.430868885,k_loop,send,1,12,101,0.006715372
8000,64,8,8,1,9,11,9.430869289,9.436619395,k_loop,send,1,13,101,0.005750106
8000,64,8,8,1,9,12,9.436620009,9.444022986,k_loop,send,1,14,101,0.007402977
8000,64,8,8,1,9,13,9.444023769,9.450914121,k_loop,send,1,15,101,0.006890352
8000,64,8,8,1,9,14,9.450914716,9.650067823,k_loop,send,1,1,201,0.199153107
8000,64,8,8,1,9,15,9.650068748,9.656983618,k_loop,send,1,17,201,0.006914870
8000,64,8,8,1,9,16,9.656984450,9.725661755,k_loop,send,1,25,201,0.068677305
8000,64,8,8,1,9,17,9.725664640,9.732422032,k_loop,send,1,33,201,0.006757392
8000,64,8,8,1,9,18,9.732424218,9.739144080,k_loop,send,1,41,201,0.006719862
8000,64,8,8,1,9,19,9.739146035,9.744270871,k_loop,send,1,49,201,0.005124836
8000,64,8,8,1,9,20,9.744272152,9.751241010,k_loop,send,1,57,201,0.006968858
8000,64,8,8,1,9,21,9.751242556,12.240083617,k_loop,compute,1,-1,-1,2.488841061
8000,64,8,8,1,9,22,12.240664197,12.240684137,k_loop,alloc,2,-1,102,0.000019940
8000,64,8,8,1,9,23,12.240684927,17.523255050,k_loop,recv,2,10,102,5.282570123
8000,64,8,8,1,9,24,17.523774853,17.523790245,k_loop,alloc,2,-1,202,0.000015392
8000,64,8,8,1,9,25,17.523790919,17.600192929,k_loop,recv,2,17,202,0.076402010
8000,64,8,8,1,9,26,17.600194474,20.131958457,k_loop,compute,2,-1,-1,2.531763983
8000,64,8,8,1,9,27,20.131962638,20.131963307,k_loop,alloc,3,-1,103,0.000000669
8000,64,8,8,1,9,28,20.131963723,25.500893491,k_loop,recv,3,11,103,5.368929768
8000,64,8,8,1,9,29,25.500908776,25.500909397,k_loop,alloc,3,-1,203,0.000000621
8000,64,8,8,1,9,30,25.500909855,25.528350036,k_loop,recv,3,25,203,0.027440181
8000,64,8,8,1,9,31,25.528351406,28.048410460,k_loop,compute,3,-1,-1,2.520059054
8000,64,8,8,1,9,32,28.048414719,28.048415223,k_loop,alloc,4,-1,104,0.000000504
8000,64,8,8,1,9,33,28.048415625,33.797628416,k_loop,recv,4,12,104,5.749212791
8000,64,8,8,1,9,34,33.797642788,33.797643415,k_loop,alloc,4,-1,204,0.000000627
8000,64,8,8,1,9,35,33.797649153,34.152892118,k_loop,recv,4,33,204,0.355242965
8000,64,8,8,1,9,36,34.152893924,36.774351729,k_loop,compute,4,-1,-1,2.621457805
8000,64,8,8,1,9,37,36.774355806,36.774356572,k_loop,alloc,5,-1,105,0.000000766
8000,64,8,8,1,9,38,36.774356970,41.929090399,k_loop,recv,5,13,105,5.154733429
8000,64,8,8,1,9,39,41.929107766,41.929108351,k_loop,alloc,5,-1,205,0.000000585
8000,64,8,8,1,9,40,41.929108797,42.045774059,k_loop,recv,5,41,205,0.116665262
8000,64,8,8,1,9,41,42.045776261,44.534458540,k_loop,compute,5,-1,-1,2.488682279
8000,64,8,8,1,9,42,44.534463029,44.534463591,k_loop,alloc,6,-1,106,0.000000562
8000,64,8,8,1,9,43,44.534463959,49.943644385,k_loop,recv,6,14,106,5.409180426
8000,64,8,8,1,9,44,49.943664996,49.943666555,k_loop,alloc,6,-1,206,0.000001559
8000,64,8,8,1,9,45,49.943667188,50.022065538,k_loop,recv,6,49,206,0.078398350
8000,64,8,8,1,9,46,50.022066779,56.941182610,k_loop,compute,6,-1,-1,6.919115831
8000,64,8,8,1,9,47,56.941188989,56.941189734,k_loop,alloc,7,-1,107,0.000000745
8000,64,8,8,1,9,48,56.941190429,57.214572318,k_loop,recv,7,15,107,0.273381889
8000,64,8,8,1,9,49,57.214575879,57.214577042,k_loop,alloc,7,-1,207,0.000001163
8000,64,8,8,1,9,50,57.214577771,57.763230000,k_loop,recv,7,57,207,0.548652229
8000,64,8,8,1,9,51,57.763231690,64.160575420,k_loop,compute,7,-1,-1,6.397343730
8000,64,8,8,1,9,52,64.163636724,66.103987009,gather,send,-1,0,300,1.940350285
