N,p,Pr,Pc,rep,rank,seq,t_start,t_end,phase,kind,k,peer,tag,dur_sec
8000,64,8,8,1,19,0,0.000000000,0.233737177,scatter_a,recv,3,0,100,0.233737177
8000,64,8,8,1,19,1,0.233739797,0.931031156,scatter_b,recv,2,0,200,0.697291359
8000,64,8,8,1,19,2,0.931038909,0.931057831,k_loop,alloc,0,-1,100,0.000018922
8000,64,8,8,1,19,3,0.931058308,0.937239813,k_loop,recv,0,16,100,0.006181505
8000,64,8,8,1,19,4,0.937241485,0.937252280,k_loop,alloc,0,-1,200,0.000010795
8000,64,8,8,1,19,5,0.937253057,1.458023774,k_loop,recv,0,3,200,0.520770717
8000,64,8,8,1,19,6,1.458026421,9.254808562,k_loop,compute,0,-1,-1,7.796782141
8000,64,8,8,1,19,7,9.255603500,9.255631312,k_loop,alloc,1,-1,101,0.000027812
8000,64,8,8,1,19,8,9.255632571,9.572912702,k_loop,recv,1,17,101,0.317280131
8000,64,8,8,1,19,9,9.573636639,9.573646188,k_loop,alloc,1,-1,201,0.000009549
8000,64,8,8,1,19,10,9.573647175,9.580220252,k_loop,recv,1,11,201,0.006573077
8000,64,8,8,1,19,11,9.580220899,17.209743848,k_loop,compute,1,-1,-1,7.629522949
8000,64,8,8,1,19,12,17.209771709,17.209772212,k_loop,alloc,2,-1,102,0.000000503
8000,64,8,8,1,19,13,17.209772842,17.592270403,k_loop,recv,2,18,102,0.382497561
8000,64,8,8,1,19,14,17.592271692,17.595386427,k_loop,send,2,3,202,0.003114735
8000,64,8,8,1,19,15,17.595386979,17.602151235,k_loop,send,2,11,202,0.006764256
8000,64,8,8,1,19,16,17.602151820,17.604917554,k_loop,send,2,27,202,0.002765734
8000,64,8,8,1,19,17,17.604918082,17.608779779,k_loop,send,2,35,202,0.003861697
8000,64,8,8,1,19,18,17.608780240,17.611120719,k_loop,send,2,43,202,0.002340479
8000,64,8,8,1,19,19,17.611121159,17.613571647,k_loop,send,2,51,202,0.002450488
8000,64,8,8,1,19,20,17.613572702,17.615884760,k_loop,send,2,59,202,0.002312058
8000,64,8,8,1,19,21,17.615885980,25.620524054,k_loop,compute,2,-1,-1,8.004638074
8000,64,8,8,1,19,22,25.620535242,25.632135817,k_loop,send,3,16,103,0.011600575
8000,64,8,8,1,19,23,25.632136500,25.636742354,k_loop,send,3,17,103,0.004605854
8000,64,8,8,1,19,24,25.636742939,25.788176492,k_loop,send,3,18,103,0.151433553
8000,64,8,8,1,19,25,25.788178982,25.792674579,k_loop,send,3,20,103,0.004495597
8000,64,8,8,1,19,26,25.792676017,25.797217445,k_loop,send,3,21,103,0.004541428
8000,64,8,8,1,19,27,25.797217878,25.802874308,k_loop,send,3,22,103,0.005656430
8000,64,8,8,1,19,28,25.802876305,25.807381126,k_loop,send,3,23,103,0.004504821
8000,64,8,8,1,19,29,25.807384465,25.807385306,k_loop,alloc,3,-1,203,0.000000841
8000,64,8,8,1,19,30,25.807385917,25.854096057,k_loop,recv,3,27,203,0.046710140
8000,64,8,8,1,19,31,25.854097999,33.587654302,k_loop,compute,3,-1,-1,7.733556303
8000,64,8,8,1,19,32,33.587665658,33.587666617,k_loop,alloc,4,-1,104,0.000000959
8000,64,8,8,1,19,33,33.587667208,33.778299881,k_loop,recv,4,20,104,0.190632673
8000,64,8,8,1,19,34,33.778301985,33.778302471,k_loop,alloc,4,-1,204,0.000000486
8000,64,8,8,1,19,35,33.778313816,34.170344861,k_loop,recv,4,35,204,0.392031045
8000,64,8,8,1,19,36,34.170353246,41.839604372,k_loop,compute,4,-1,-1,7.669251126
8000,64,8,8,1,19,37,41.839619919,41.839620505,k_loop,alloc,5,-1,105,0.000000586
8000,64,8,8,1,19,38,41.839621063,42.231349318,k_loop,recv,5,21,105,0.391728255
8000,64,8,8,1,19,39,42.231352988,42.231354061,k_loop,alloc,5,-1,205,0.000001073
8000,64,8,8,1,19,40,42.231354677,42.233934330,k_loop,recv,5,43,205,0.002579653
8000,64,8,8,1,19,41,42.233935949,46.290215800,k_loop,compute,5,-1,-1,4.056279851
8000,64,8,8,1,19,42,46.290219918,46.290220444,k_loop,alloc,6,-1,106,0.000000526
8000,64,8,8,1,19,43,46.290220835,50.390933159,k_loop,recv,6,22,106,4.100712324
8000,64,8,8,1,19,44,50.390954068,50.390954909,k_loop,alloc,6,-1,206,0.000000841
8000,64,8,8,1,19,45,50.390955504,50.395103683,k_loop,recv,6,51,206,0.004148179
8000,64,8,8,1,19,46,50.395106422,52.967492427,k_loop,compute,6,-1,-1,2.572386005
8000,64,8,8,1,19,47,52.967497148,52.967497598,k_loop,alloc,7,-1,107,0.000000450
8000,64,8,8,1,19,48,52.967498000,58.589994902,k_loop,recv,7,23,107,5.622496902
8000,64,8,8,1,19,49,58.589999139,58.589999907,k_loop,alloc,7,-1,207,0.000000768
8000,64,8,8,1,19,50,58.590000344,58.592286553,k_loop,recv,7,59,207,0.002286209
8000,64,8,8,1,19,51,58.592288441,61.125378525,k_loop,compute,7,-1,-1,2.533090084
8000,64,8,8,1,19,52,61.127573272,66.799023870,gather,send,-1,0,300,5.671450598
