N,p,Pr,Pc,rep,rank,seq,t_start,t_end,phase,kind,k,peer,tag,dur_sec
8000,64,8,8,1,29,0,0.000000000,0.344551208,scatter_a,recv,5,0,100,0.344551208
8000,64,8,8,1,29,1,0.344553610,1.017981078,scatter_b,recv,3,0,200,0.673427468
8000,64,8,8,1,29,2,1.017987466,1.018000805,k_loop,alloc,0,-1,100,0.000013339
8000,64,8,8,1,29,3,1.018001289,1.023915014,k_loop,recv,0,24,100,0.005913725
8000,64,8,8,1,29,4,1.023916176,1.023927443,k_loop,alloc,0,-1,200,0.000011267
8000,64,8,8,1,29,5,1.023927851,1.475602548,k_loop,recv,0,5,200,0.451674697
8000,64,8,8,1,29,6,1.475604249,9.340422033,k_loop,compute,0,-1,-1,7.864817784
8000,64,8,8,1,29,7,9.341139447,9.341167111,k_loop,alloc,1,-1,101,0.000027664
8000,64,8,8,1,29,8,9.341168150,9.475118990,k_loop,recv,1,25,101,0.133950840
8000,64,8,8,1,29,9,9.475920071,9.475929169,k_loop,alloc,1,-1,201,0.000009098
8000,64,8,8,1,29,10,9.475930136,9.649123356,k_loop,recv,1,13,201,0.173193220
8000,64,8,8,1,29,11,9.649125286,17.415068636,k_loop,compute,1,-1,-1,7.765943350
8000,64,8,8,1,29,12,17.415090699,17.415091473,k_loop,alloc,2,-1,102,0.000000774
8000,64,8,8,1,29,13,17.415091990,17.672155880,k_loop,recv,2,26,102,0.257063890
8000,64,8,8,1,29,14,17.672160288,17.672161474,k_loop,alloc,2,-1,202,0.000001186
8000,64,8,8,1,29,15,17.672162059,17.675063535,k_loop,recv,2,21,202,0.002901476
8000,64,8,8,1,29,16,17.675064609,25.227656858,k_loop,compute,2,-1,-1,7.552592249
8000,64,8,8,1,29,17,25.227678554,25.227678942,k_loop,alloc,3,-1,103,0.000000388
8000,64,8,8,1,29,18,25.227679495,25.832258803,k_loop,recv,3,27,103,0.604579308
8000,64,8,8,1,29,19,25.832261892,25.837911546,k_loop,send,3,5,203,0.005649654
8000,64,8,8,1,29,20,25.837913996,25.842355314,k_loop,send,3,13,203,0.004441318
8000,64,8,8,1,29,21,25.842357066,25.847019571,k_loop,send,3,21,203,0.004662505
8000,64,8,8,1,29,22,25.847020935,25.851259188,k_loop,send,3,37,203,0.004238253
8000,64,8,8,1,29,23,25.851260665,25.853985825,k_loop,send,3,45,203,0.002725160
8000,64,8,8,1,29,24,25.853987518,25.856580163,k_loop,send,3,53,203,0.002592645
8000,64,8,8,1,29,25,25.856581375,25.859479153,k_loop,send,3,61,203,0.002897778
8000,64,8,8,1,29,26,25.859480589,33.705909693,k_loop,compute,3,-1,-1,7.846429104
8000,64,8,8,1,29,27,33.705912365,33.705912622,k_loop,alloc,4,-1,104,0.000000257
8000,64,8,8,1,29,28,33.705913036,33.727384104,k_loop,recv,4,28,104,0.021471068
8000,64,8,8,1,29,29,33.727386014,33.727386513,k_loop,alloc,4,-1,204,0.000000499
8000,64,8,8,1,29,30,33.727386983,34.178916529,k_loop,recv,4,37,204,0.451529546
8000,64,8,8,1,29,31,34.178926229,41.870115866,k_loop,compute,4,-1,-1,7.691189637
8000,64,8,8,1,29,32,41.870119215,41.883678978,k_loop,send,5,24,105,0.013559763
8000,64,8,8,1,29,33,41.883679723,41.888261959,k_loop,send,5,25,105,0.004582236
8000,64,8,8,1,29,34,41.888262434,41.891141179,k_loop,send,5,26,105,0.002878745
8000,64,8,8,1,29,35,41.891149707,42.032337535,k_loop,send,5,27,105,0.141187828
8000,64,8,8,1,29,36,42.032338763,42.388389485,k_loop,send,5,28,105,0.356050722
8000,64,8,8,1,29,37,42.388392373,42.391293202,k_loop,send,5,30,105,0.002900829
8000,64,8,8,1,29,38,42.391294971,42.394131000,k_loop,send,5,31,105,0.002836029
8000,64,8,8,1,29,39,42.394147365,42.394148320,k_loop,alloc,5,-1,205,0.000000955
8000,64,8,8,1,29,40,42.394148859,42.397251219,k_loop,recv,5,45,205,0.003102360
8000,64,8,8,1,29,41,42.397252317,49.852828405,k_loop,compute,5,-1,-1,7.455576088
8000,64,8,8,1,29,42,49.852853107,49.852853656,k_loop,alloc,6,-1,106,0.000000549
8000,64,8,8,1,29,43,49.852854181,50.660450533,k_loop,recv,6,30,106,0.807596352
8000,64,8,8,1,29,44,50.660454635,50.660455263,k_loop,alloc,6,-1,206,0.000000628
8000,64,8,8,1,29,45,50.660455973,50.663381706,k_loop,recv,6,53,206,0.002925733
8000,64,8,8,1,29,46,50.663382949,57.911149941,k_loop,compute,6,-1,-1,7.247766992
8000,64,8,8,1,29,47,57.911153746,57.911154233,k_loop,alloc,7,-1,107,0.000000487
8000,64,8,8,1,29,48,57.911154598,58.963306596,k_loop,recv,7,31,107,1.052151998
8000,64,8,8,1,29,49,58.963310379,58.963311237,k_loop,alloc,7,-1,207,0.000000858
8000,64,8,8,1,29,50,58.963311959,58.966285818,k_loop,recv,7,61,207,0.002973859
8000,64,8,8,1,29,51,58.966287814,65.595768774,k_loop,compute,7,-1,-1,6.629480960
8000,64,8,8,1,29,52,65.598734226,66.927367631,gather,send,-1,0,300,1.328633405
