N,p,Pr,Pc,rep,rank,seq,t_start,t_end,phase,kind,k,peer,tag,dur_sec
8000,8,4,2,1,7,0,0.000000000,0.848393206,scatter_a,recv,1,0,100,0.848393206
8000,8,4,2,1,7,1,0.848396999,0.848410521,k_loop,alloc,0,-1,100,0.000013522
8000,8,4,2,1,7,2,0.848410925,0.884104516,k_loop,recv,0,6,100,0.035693591
8000,8,4,2,1,7,3,0.884106090,0.884116357,k_loop,alloc,0,-1,200,0.000010267
8000,8,4,2,1,7,4,0.884116942,2.045295647,k_loop,recv,0,1,200,1.161178705
8000,8,4,2,1,7,5,2.045300523,230.197120761,k_loop,compute,0,-1,-1,228.151820238
8000,8,4,2,1,7,6,230.197131959,233.454284039,k_loop,send,1,6,101,3.257152080
8000,8,4,2,1,7,7,233.462445027,233.462470336,k_loop,alloc,1,-1,201,0.000025309
8000,8,4,2,1,7,8,233.462473137,235.542319952,k_loop,recv,1,3,201,2.079846815
8000,8,4,2,1,7,9,235.542323186,465.828485367,k_loop,compute,1,-1,-1,230.286162181
8000,8,4,2,1,7,10,465.844182167,468.033597944,gather,send,-1,0,300,2.189415777
