N,p,Pr,Pc,rep,rank,seq,t_start,t_end,phase,kind,k,peer,tag,dur_sec
8000,64,8,8,1,47,0,0.000000000,0.529130016,scatter_a,recv,7,0,100,0.529130016
8000,64,8,8,1,47,1,0.529132549,1.189554186,scatter_b,recv,5,0,200,0.660421637
8000,64,8,8,1,47,2,1.189563116,1.189574736,k_loop,alloc,0,-1,100,0.000011620
8000,64,8,8,1,47,3,1.189575246,1.195381884,k_loop,recv,0,40,100,0.005806638
8000,64,8,8,1,47,4,1.195383017,1.195393900,k_loop,alloc,0,-1,200,0.000010883
8000,64,8,8,1,47,5,1.195394349,1.502006206,k_loop,recv,0,7,200,0.306611857
8000,64,8,8,1,47,6,1.502009280,8.992781178,k_loop,compute,0,-1,-1,7.490771898
8000,64,8,8,1,47,7,8.993558795,8.993581861,k_loop,alloc,1,-1,101,0.000023066
8000,64,8,8,1,47,8,8.993582592,9.548726312,k_loop,recv,1,41,101,0.555143720
8000,64,8,8,1,47,9,9.549600279,9.549608856,k_loop,alloc,1,-1,201,0.000008577
8000,64,8,8,1,47,10,9.549609558,9.739662377,k_loop,recv,1,15,201,0.190052819
8000,64,8,8,1,47,11,9.739664145,17.474832569,k_loop,compute,1,-1,-1,7.735168424
8000,64,8,8,1,47,12,17.474853713,17.474854088,k_loop,alloc,2,-1,102,0.000000375
8000,64,8,8,1,47,13,17.474854508,17.685071027,k_loop,recv,2,42,102,0.210216519
8000,64,8,8,1,47,14,17.685074032,17.685074212,k_loop,alloc,2,-1,202,0.000000180
8000,64,8,8,1,47,15,17.685074585,17.691759326,k_loop,recv,2,23,202,0.006684741
8000,64,8,8,1,47,16,17.691761361,25.744150227,k_loop,compute,2,-1,-1,8.052388866
8000,64,8,8,1,47,17,25.744173277,25.744173905,k_loop,alloc,3,-1,103,0.000000628
8000,64,8,8,1,47,18,25.744174453,25.748719744,k_loop,recv,3,43,103,0.004545291
8000,64,8,8,1,47,19,25.748722092,25.748722643,k_loop,alloc,3,-1,203,0.000000551
8000,64,8,8,1,47,20,25.748723211,25.862453359,k_loop,recv,3,31,203,0.113730148
8000,64,8,8,1,47,21,25.862456324,33.746573958,k_loop,compute,3,-1,-1,7.884117634
8000,64,8,8,1,47,22,33.746576173,33.746576497,k_loop,alloc,4,-1,104,0.000000324
8000,64,8,8,1,47,23,33.746576822,33.838629489,k_loop,recv,4,44,104,0.092052667
8000,64,8,8,1,47,24,33.838631640,33.838631815,k_loop,alloc,4,-1,204,0.000000175
8000,64,8,8,1,47,25,33.838632258,34.196622563,k_loop,recv,4,39,204,0.357990305
8000,64,8,8,1,47,26,34.196629604,42.073158171,k_loop,compute,4,-1,-1,7.876528567
8000,64,8,8,1,47,27,42.073182536,42.073182904,k_loop,alloc,5,-1,105,0.000000368
8000,64,8,8,1,47,28,42.073183372,42.197829131,k_loop,recv,5,45,105,0.124645759
8000,64,8,8,1,47,29,42.197831017,42.201099281,k_loop,send,5,7,205,0.003268264
8000,64,8,8,1,47,30,42.201100428,42.214839071,k_loop,send,5,15,205,0.013738643
8000,64,8,8,1,47,31,42.214839965,42.244020444,k_loop,send,5,23,205,0.029180479
8000,64,8,8,1,47,32,42.244022359,42.396834514,k_loop,send,5,31,205,0.152812155
8000,64,8,8,1,47,33,42.396836037,42.411871643,k_loop,send,5,39,205,0.015035606
8000,64,8,8,1,47,34,42.411873237,42.414173545,k_loop,send,5,55,205,0.002300308
8000,64,8,8,1,47,35,42.414185614,42.417001686,k_loop,send,5,63,205,0.002816072
8000,64,8,8,1,47,36,42.417003008,50.113515149,k_loop,compute,5,-1,-1,7.696512141
8000,64,8,8,1,47,37,50.113541413,50.113542146,k_loop,alloc,6,-1,106,0.000000733
8000,64,8,8,1,47,38,50.113542692,50.238882297,k_loop,recv,6,46,106,0.125339605
8000,64,8,8,1,47,39,50.238885719,50.238886237,k_loop,alloc,6,-1,206,0.000000518
8000,64,8,8,1,47,40,50.238886824,50.675392896,k_loop,recv,6,55,206,0.436506072
8000,64,8,8,1,47,41,50.675395089,58.168860554,k_loop,compute,6,-1,-1,7.493465465
8000,64,8,8,1,47,42,58.168863910,58.178949605,k_loop,send,7,40,107,0.010085695
8000,64,8,8,1,47,43,58.178950504,58.182003099,k_loop,send,7,41,107,0.003052595
8000,64,8,8,1,47,44,58.182003696,58.432669705,k_loop,send,7,42,107,0.250666009
8000,64,8,8,1,47,45,58.432671825,58.435443566,k_loop,send,7,43,107,0.002771741
8000,64,8,8,1,47,46,58.435444692,58.438353068,k_loop,send,7,44,107,0.002908376
8000,64,8,8,1,47,47,58.438354372,58.440792738,k_loop,send,7,45,107,0.002438366
8000,64,8,8,1,47,48,58.440793468,58.445325824,k_loop,send,7,46,107,0.004532356
8000,64,8,8,1,47,49,58.445329106,58.445329704,k_loop,alloc,7,-1,207,0.000000598
8000,64,8,8,1,47,50,58.445330080,58.975793537,k_loop,recv,7,63,207,0.530463457
8000,64,8,8,1,47,51,58.975795576,66.284488099,k_loop,compute,7,-1,-1,7.308692523
8000,64,8,8,1,47,52,66.285988110,67.405208114,gather,send,-1,0,300,1.119220004
