N,p,Pr,Pc,rep,rank,seq,t_start,t_end,phase,kind,k,peer,tag,dur_sec
8000,32,8,4,1,29,0,0.000000000,0.504292082,scatter_a,recv,1,0,100,0.504292082
8000,32,8,4,1,29,1,0.504294446,0.504305514,k_loop,alloc,0,-1,100,0.000011068
8000,32,8,4,1,29,2,0.504305921,0.513545803,k_loop,recv,0,28,100,0.009239882
8000,32,8,4,1,29,3,0.513546703,0.513557285,k_loop,alloc,0,-1,200,0.000010582
8000,32,8,4,1,29,4,0.513557731,1.338451094,k_loop,recv,0,1,200,0.824893363
8000,32,8,4,1,29,5,1.338457322,22.229164975,k_loop,compute,0,-1,-1,20.890707653
8000,32,8,4,1,29,6,22.229175908,22.488060158,k_loop,send,1,28,101,0.258884250
8000,32,8,4,1,29,7,22.488060927,22.675194538,k_loop,send,1,30,101,0.187133611
8000,32,8,4,1,29,8,22.675196482,22.686192293,k_loop,send,1,31,101,0.010995811
8000,32,8,4,1,29,9,22.688537199,22.688553932,k_loop,alloc,1,-1,201,0.000016733
8000,32,8,4,1,29,10,22.688555447,22.791734491,k_loop,recv,1,5,201,0.103179044
8000,32,8,4,1,29,11,22.791737985,44.143007475,k_loop,compute,1,-1,-1,21.351269490
8000,32,8,4,1,29,12,44.144099388,44.144120195,k_loop,alloc,2,-1,102,0.000020807
8000,32,8,4,1,29,13,44.144121490,44.155277124,k_loop,recv,2,30,102,0.011155634
8000,32,8,4,1,29,14,44.155278729,44.155278974,k_loop,alloc,2,-1,202,0.000000245
8000,32,8,4,1,29,15,44.155279452,44.169464612,k_loop,recv,2,9,202,0.014185160
8000,32,8,4,1,29,16,44.169465571,65.475952978,k_loop,compute,2,-1,-1,21.306487407
8000,32,8,4,1,29,17,65.475970183,65.475972935,k_loop,alloc,3,-1,103,0.000002752
8000,32,8,4,1,29,18,65.475973352,65.483025700,k_loop,recv,3,31,103,0.007052348
8000,32,8,4,1,29,19,65.483027726,65.483028002,k_loop,alloc,3,-1,203,0.000000276
8000,32,8,4,1,29,20,65.483028544,65.522263926,k_loop,recv,3,13,203,0.039235382
8000,32,8,4,1,29,21,65.522265043,86.818312698,k_loop,compute,3,-1,-1,21.296047655
8000,32,8,4,1,29,22,86.819535435,87.069506541,gather,send,-1,0,300,0.249971106
