N,p,Pr,Pc,rep,rank,seq,t_start,t_end,phase,kind,k,peer,tag,dur_sec
8000,64,8,8,1,33,0,0.000000000,0.385848626,scatter_a,recv,1,0,100,0.385848626
8000,64,8,8,1,33,1,0.385851028,1.056469303,scatter_b,recv,4,0,200,0.670618275
8000,64,8,8,1,33,2,1.056476283,1.056494183,k_loop,alloc,0,-1,100,0.000017900
8000,64,8,8,1,33,3,1.056494758,1.069517865,k_loop,recv,0,32,100,0.013023107
8000,64,8,8,1,33,4,1.069518745,1.069529421,k_loop,alloc,0,-1,200,0.000010676
8000,64,8,8,1,33,5,1.069529855,1.455990089,k_loop,recv,0,1,200,0.386460234
8000,64,8,8,1,33,6,1.455992104,9.328410484,k_loop,compute,0,-1,-1,7.872418380
8000,64,8,8,1,33,7,9.328424613,9.339506858,k_loop,send,1,32,101,0.011082245
8000,64,8,8,1,33,8,9.339508020,9.346046044,k_loop,send,1,34,101,0.006538024
8000,64,8,8,1,33,9,9.346046510,9.351831670,k_loop,send,1,35,101,0.005785160
8000,64,8,8,1,33,10,9.351832081,9.492875455,k_loop,send,1,36,101,0.141043374
8000,64,8,8,1,33,11,9.492876391,9.498328858,k_loop,send,1,37,101,0.005452467
8000,64,8,8,1,33,12,9.498329248,9.505111573,k_loop,send,1,38,101,0.006782325
8000,64,8,8,1,33,13,9.505111990,9.511552005,k_loop,send,1,39,101,0.006440015
8000,64,8,8,1,33,14,9.512402722,9.512415559,k_loop,alloc,1,-1,201,0.000012837
8000,64,8,8,1,33,15,9.512416719,9.732411481,k_loop,recv,1,9,201,0.219994762
8000,64,8,8,1,33,16,9.732414074,17.509718888,k_loop,compute,1,-1,-1,7.777304814
8000,64,8,8,1,33,17,17.510460913,17.510481001,k_loop,alloc,2,-1,102,0.000020088
8000,64,8,8,1,33,18,17.510481955,17.524350950,k_loop,recv,2,34,102,0.013868995
8000,64,8,8,1,33,19,17.524353606,17.524353844,k_loop,alloc,2,-1,202,0.000000238
8000,64,8,8,1,33,20,17.524354257,17.604556997,k_loop,recv,2,17,202,0.080202740
8000,64,8,8,1,33,21,17.604557965,25.361429412,k_loop,compute,2,-1,-1,7.756871447
8000,64,8,8,1,33,22,25.361452838,25.361453609,k_loop,alloc,3,-1,103,0.000000771
8000,64,8,8,1,33,23,25.361454157,25.367110595,k_loop,recv,3,35,103,0.005656438
8000,64,8,8,1,33,24,25.367114078,25.367114623,k_loop,alloc,3,-1,203,0.000000545
8000,64,8,8,1,33,25,25.367115307,25.643440596,k_loop,recv,3,25,203,0.276325289
8000,64,8,8,1,33,26,25.643442113,33.204402131,k_loop,compute,3,-1,-1,7.560960018
8000,64,8,8,1,33,27,33.204426681,33.204427419,k_loop,alloc,4,-1,104,0.000000738
8000,64,8,8,1,33,28,33.204428071,34.145632911,k_loop,recv,4,36,104,0.941204840
8000,64,8,8,1,33,29,34.145635253,34.148783922,k_loop,send,4,1,204,0.003148669
8000,64,8,8,1,33,30,34.148784479,34.152888429,k_loop,send,4,9,204,0.004103950
8000,64,8,8,1,33,31,34.152888852,34.155015800,k_loop,send,4,17,204,0.002126948
8000,64,8,8,1,33,32,34.155016147,34.159576076,k_loop,send,4,25,204,0.004559929
8000,64,8,8,1,33,33,34.159576838,34.164439782,k_loop,send,4,41,204,0.004862944
8000,64,8,8,1,33,34,34.164440255,34.168311678,k_loop,send,4,49,204,0.003871423
8000,64,8,8,1,33,35,34.168320238,34.170577058,k_loop,send,4,57,204,0.002256820
8000,64,8,8,1,33,36,34.170577459,41.876999323,k_loop,compute,4,-1,-1,7.706421864
8000,64,8,8,1,33,37,41.877027735,41.877028426,k_loop,alloc,5,-1,105,0.000000691
8000,64,8,8,1,33,38,41.877029193,41.881613795,k_loop,recv,5,37,105,0.004584602
8000,64,8,8,1,33,39,41.881619449,41.881620338,k_loop,alloc,5,-1,205,0.000000889
8000,64,8,8,1,33,40,41.881621083,42.066139805,k_loop,recv,5,41,205,0.184518722
8000,64,8,8,1,33,41,42.066141969,49.579220212,k_loop,compute,5,-1,-1,7.513078243
8000,64,8,8,1,33,42,49.579245901,49.579246476,k_loop,alloc,6,-1,106,0.000000575
8000,64,8,8,1,33,43,49.579247062,50.067709043,k_loop,recv,6,38,106,0.488461981
8000,64,8,8,1,33,44,50.067712160,50.067712540,k_loop,alloc,6,-1,206,0.000000380
8000,64,8,8,1,33,45,50.067713126,50.221830193,k_loop,recv,6,49,206,0.154117067
8000,64,8,8,1,33,46,50.221831520,57.461643446,k_loop,compute,6,-1,-1,7.239811926
8000,64,8,8,1,33,47,57.461647228,57.461647940,k_loop,alloc,7,-1,107,0.000000712
8000,64,8,8,1,33,48,57.461648616,57.538571855,k_loop,recv,7,39,107,0.076923239
8000,64,8,8,1,33,49,57.538574700,57.538575308,k_loop,alloc,7,-1,207,0.000000608
8000,64,8,8,1,33,50,57.538575839,58.553102212,k_loop,recv,7,57,207,1.014526373
8000,64,8,8,1,33,51,58.553103587,65.861219099,k_loop,compute,7,-1,-1,7.308115512
8000,64,8,8,1,33,52,65.862880428,66.970209450,gather,send,-1,0,300,1.107329022
