N,p,Pr,Pc,rep,rank,seq,t_start,t_end,phase,kind,k,peer,tag,dur_sec
8000,32,8,4,1,31,0,0.000000000,0.530297024,scatter_a,recv,3,0,100,0.530297024
8000,32,8,4,1,31,1,0.530299062,0.530308438,k_loop,alloc,0,-1,100,0.000009376
8000,32,8,4,1,31,2,0.530308832,0.539350857,k_loop,recv,0,28,100,0.009042025
8000,32,8,4,1,31,3,0.539351977,0.539361583,k_loop,alloc,0,-1,200,0.000009606
8000,32,8,4,1,31,4,0.539361961,1.356984752,k_loop,recv,0,3,200,0.817622791
8000,32,8,4,1,31,5,1.356992021,22.087324587,k_loop,compute,0,-1,-1,20.730332566
8000,32,8,4,1,31,6,22.088745914,22.088772380,k_loop,alloc,1,-1,101,0.000026466
8000,32,8,4,1,31,7,22.088773587,22.686142956,k_loop,recv,1,29,101,0.597369369
8000,32,8,4,1,31,8,22.688435523,22.688446376,k_loop,alloc,1,-1,201,0.000010853
8000,32,8,4,1,31,9,22.688447677,22.780965753,k_loop,recv,1,7,201,0.092518076
8000,32,8,4,1,31,10,22.780968418,43.882649535,k_loop,compute,1,-1,-1,21.101681117
8000,32,8,4,1,31,11,43.882671888,43.882672553,k_loop,alloc,2,-1,102,0.000000665
8000,32,8,4,1,31,12,43.882672956,44.161747749,k_loop,recv,2,30,102,0.279074793
8000,32,8,4,1,31,13,44.161750577,44.161750915,k_loop,alloc,2,-1,202,0.000000338
8000,32,8,4,1,31,14,44.161751327,44.176168350,k_loop,recv,2,11,202,0.014417023
8000,32,8,4,1,31,15,44.176169937,65.325986108,k_loop,compute,2,-1,-1,21.149816171
8000,32,8,4,1,31,16,65.325998636,65.346248826,k_loop,send,3,28,103,0.020250190
8000,32,8,4,1,31,17,65.346250235,65.482974564,k_loop,send,3,29,103,0.136724329
8000,32,8,4,1,31,18,65.482976899,65.490939150,k_loop,send,3,30,103,0.007962251
8000,32,8,4,1,31,19,65.490946981,65.490947880,k_loop,alloc,3,-1,203,0.000000899
8000,32,8,4,1,31,20,65.490948335,65.531118393,k_loop,recv,3,15,203,0.040170058
8000,32,8,4,1,31,21,65.531120739,86.631178604,k_loop,compute,3,-1,-1,21.100057865
8000,32,8,4,1,31,22,86.632284677,87.109437422,gather,send,-1,0,300,0.477152745
