N,p,Pr,Pc,rep,rank,seq,t_start,t_end,phase,kind,k,peer,tag,dur_sec
8000,16,4,4,1,15,0,0.000000000,0.662701577,scatter_a,recv,3,0,100,0.662701577
8000,16,4,4,1,15,1,0.662704146,1.234969678,scatter_b,recv,3,0,200,0.572265532
8000,16,4,4,1,15,2,1.234976647,1.234992044,k_loop,alloc,0,-1,100,0.000015397
8000,16,4,4,1,15,3,1.234992499,1.261964174,k_loop,recv,0,12,100,0.026971675
8000,16,4,4,1,15,4,1.261966757,1.261978463,k_loop,alloc,0,-1,200,0.000011706
8000,16,4,4,1,15,5,1.261978844,1.435024330,k_loop,recv,0,3,200,0.173045486
8000,16,4,4,1,15,6,1.435027310,42.581613904,k_loop,compute,0,-1,-1,41.146586594
8000,16,4,4,1,15,7,42.583478393,42.583500747,k_loop,alloc,1,-1,101,0.000022354
8000,16,4,4,1,15,8,42.583501799,43.321680430,k_loop,recv,1,13,101,0.738178631
8000,16,4,4,1,15,9,43.323636495,43.323646627,k_loop,alloc,1,-1,201,0.000010132
8000,16,4,4,1,15,10,43.323647994,43.762372408,k_loop,recv,1,7,201,0.438724414
8000,16,4,4,1,15,11,43.762374236,84.820862070,k_loop,compute,1,-1,-1,41.058487834
8000,16,4,4,1,15,12,84.820882930,84.820883497,k_loop,alloc,2,-1,102,0.000000567
8000,16,4,4,1,15,13,84.820884109,85.203402311,k_loop,recv,2,14,102,0.382518202
8000,16,4,4,1,15,14,85.203405898,85.203406377,k_loop,alloc,2,-1,202,0.000000479
8000,16,4,4,1,15,15,85.203406851,86.219564544,k_loop,recv,2,11,202,1.016157693
8000,16,4,4,1,15,16,86.219566627,127.163490292,k_loop,compute,2,-1,-1,40.943923665
8000,16,4,4,1,15,17,127.163501184,127.200519568,k_loop,send,3,12,103,0.037018384
8000,16,4,4,1,15,18,127.200520497,127.519137568,k_loop,send,3,13,103,0.318617071
8000,16,4,4,1,15,19,127.519138843,127.537467762,k_loop,send,3,14,103,0.018328919
8000,16,4,4,1,15,20,127.537469723,128.062211465,k_loop,send,3,3,203,0.524741742
8000,16,4,4,1,15,21,128.062213924,128.595419978,k_loop,send,3,7,203,0.533206054
8000,16,4,4,1,15,22,128.595422360,128.609735280,k_loop,send,3,11,203,0.014312920
8000,16,4,4,1,15,23,128.609736698,170.490107771,k_loop,compute,3,-1,-1,41.880371073
8000,16,4,4,1,15,24,170.499451398,171.199040497,gather,send,-1,0,300,0.699589099
