N,p,Pr,Pc,rep,rank,seq,t_start,t_end,phase,kind,k,peer,tag,dur_sec
8000,4,2,2,1,1,0,0.000000000,0.363872072,scatter_a,recv,1,0,100,0.363872072
8000,4,2,2,1,1,1,0.363875731,1.142271798,scatter_b,recv,0,0,200,0.778396067
8000,4,2,2,1,1,2,1.142286327,1.142299836,k_loop,alloc,0,-1,100,0.000013509
8000,4,2,2,1,1,3,1.142300375,1.784956550,k_loop,recv,0,0,100,0.642656175
8000,4,2,2,1,1,4,1.784963971,1.864905613,k_loop,send,0,3,200,0.079941642
8000,4,2,2,1,1,5,1.864906872,465.665707911,k_loop,compute,0,-1,-1,463.800801039
8000,4,2,2,1,1,6,465.665718055,465.832824858,k_loop,send,1,0,101,0.167106803
8000,4,2,2,1,1,7,465.832826039,465.832852743,k_loop,alloc,1,-1,201,0.000026704
8000,4,2,2,1,1,8,465.832853388,466.256615551,k_loop,recv,1,3,201,0.423762163
8000,4,2,2,1,1,9,466.256617868,929.635669801,k_loop,compute,1,-1,-1,463.379051933
8000,4,2,2,1,1,10,929.672958090,929.832897748,gather,send,-1,0,300,0.159939658
