N,p,Pr,Pc,rep,rank,seq,t_start,t_end,phase,kind,k,peer,tag,dur_sec
8000,64,8,8,1,21,0,0.000000000,0.256018108,scatter_a,recv,5,0,100,0.256018108
8000,64,8,8,1,21,1,0.256020976,0.952369577,scatter_b,recv,2,0,200,0.696348601
8000,64,8,8,1,21,2,0.952375697,0.952387935,k_loop,alloc,0,-1,100,0.000012238
8000,64,8,8,1,21,3,0.952388375,0.958346961,k_loop,recv,0,16,100,0.005958586
8000,64,8,8,1,21,4,0.958348260,0.958359549,k_loop,alloc,0,-1,200,0.000011289
8000,64,8,8,1,21,5,0.958359970,1.469546433,k_loop,recv,0,5,200,0.511186463
8000,64,8,8,1,21,6,1.469547696,8.966379248,k_loop,compute,0,-1,-1,7.496831552
8000,64,8,8,1,21,7,8.967088440,8.967115134,k_loop,alloc,1,-1,101,0.000026694
8000,64,8,8,1,21,8,8.967116872,9.586664320,k_loop,recv,1,17,101,0.619547448
8000,64,8,8,1,21,9,9.587391576,9.587401561,k_loop,alloc,1,-1,201,0.000009985
8000,64,8,8,1,21,10,9.587402662,9.642281814,k_loop,recv,1,13,201,0.054879152
8000,64,8,8,1,21,11,9.642284306,17.393929536,k_loop,compute,1,-1,-1,7.751645230
8000,64,8,8,1,21,12,17.393957307,17.393957783,k_loop,alloc,2,-1,102,0.000000476
8000,64,8,8,1,21,13,17.393958435,17.601834096,k_loop,recv,2,18,102,0.207875661
8000,64,8,8,1,21,14,17.601835585,17.607369331,k_loop,send,2,5,202,0.005533746
8000,64,8,8,1,21,15,17.607370077,17.634993183,k_loop,send,2,13,202,0.027623106
8000,64,8,8,1,21,16,17.635011223,17.675153944,k_loop,send,2,29,202,0.040142721
8000,64,8,8,1,21,17,17.675155144,17.679068986,k_loop,send,2,37,202,0.003913842
8000,64,8,8,1,21,18,17.679069876,17.681634444,k_loop,send,2,45,202,0.002564568
8000,64,8,8,1,21,19,17.681636459,17.685076811,k_loop,send,2,53,202,0.003440352
8000,64,8,8,1,21,20,17.685078394,17.687688233,k_loop,send,2,61,202,0.002609839
8000,64,8,8,1,21,21,17.687688770,25.683932858,k_loop,compute,2,-1,-1,7.996244088
8000,64,8,8,1,21,22,25.683975075,25.683975540,k_loop,alloc,3,-1,103,0.000000465
8000,64,8,8,1,21,23,25.683976167,25.797138084,k_loop,recv,3,19,103,0.113161917
8000,64,8,8,1,21,24,25.797141183,25.797141757,k_loop,alloc,3,-1,203,0.000000574
8000,64,8,8,1,21,25,25.797142466,25.847097663,k_loop,recv,3,29,203,0.049955197
8000,64,8,8,1,21,26,25.847099124,33.728956574,k_loop,compute,3,-1,-1,7.881857450
8000,64,8,8,1,21,27,33.728959890,33.728960225,k_loop,alloc,4,-1,104,0.000000335
8000,64,8,8,1,21,28,33.728960839,33.780637184,k_loop,recv,4,20,104,0.051676345
8000,64,8,8,1,21,29,33.780639028,33.780639265,k_loop,alloc,4,-1,204,0.000000237
8000,64,8,8,1,21,30,33.780639699,34.173818709,k_loop,recv,4,37,204,0.393179010
8000,64,8,8,1,21,31,34.173826875,42.040793989,k_loop,compute,4,-1,-1,7.866967114
8000,64,8,8,1,21,32,42.040796436,42.052352067,k_loop,send,5,16,105,0.011555631
8000,64,8,8,1,21,33,42.052353398,42.056777328,k_loop,send,5,17,105,0.004423930
8000,64,8,8,1,21,34,42.056778624,42.228716890,k_loop,send,5,18,105,0.171938266
8000,64,8,8,1,21,35,42.228725701,42.231271773,k_loop,send,5,19,105,0.002546072
8000,64,8,8,1,21,36,42.231273195,42.236420074,k_loop,send,5,20,105,0.005146879
8000,64,8,8,1,21,37,42.236421911,42.238811639,k_loop,send,5,22,105,0.002389728
8000,64,8,8,1,21,38,42.238812230,42.241414807,k_loop,send,5,23,105,0.002602577
8000,64,8,8,1,21,39,42.241426127,42.241426592,k_loop,alloc,5,-1,205,0.000000465
8000,64,8,8,1,21,40,42.241427291,42.244119571,k_loop,recv,5,45,205,0.002692280
8000,64,8,8,1,21,41,42.244120621,50.003979070,k_loop,compute,5,-1,-1,7.759858449
8000,64,8,8,1,21,42,50.004008182,50.004008473,k_loop,alloc,6,-1,106,0.000000291
8000,64,8,8,1,21,43,50.004009057,50.400023632,k_loop,recv,6,22,106,0.396014575
8000,64,8,8,1,21,44,50.400028694,50.400029172,k_loop,alloc,6,-1,206,0.000000478
8000,64,8,8,1,21,45,50.400029748,50.402623597,k_loop,recv,6,53,206,0.002593849
8000,64,8,8,1,21,46,50.402624589,57.925836160,k_loop,compute,6,-1,-1,7.523211571
8000,64,8,8,1,21,47,57.925839981,57.925840456,k_loop,alloc,7,-1,107,0.000000475
8000,64,8,8,1,21,48,57.925840892,58.595322612,k_loop,recv,7,23,107,0.669481720
8000,64,8,8,1,21,49,58.595325051,58.595325581,k_loop,alloc,7,-1,207,0.000000530
8000,64,8,8,1,21,50,58.595326120,58.597882732,k_loop,recv,7,61,207,0.002556612
8000,64,8,8,1,21,51,58.597884125,65.951874948,k_loop,compute,7,-1,-1,7.353990823
8000,64,8,8,1,21,52,65.953293679,66.822143435,gather,send,-1,0,300,0.868849756
