N,p,Pr,Pc,rep,rank,seq,t_start,t_end,phase,kind,k,peer,tag,dur_sec
8000,32,8,4,1,30,0,0.000000000,0.516756356,scatter_a,recv,2,0,100,0.516756356
8000,32,8,4,1,30,1,0.516758688,0.516770162,k_loop,alloc,0,-1,100,0.000011474
8000,32,8,4,1,30,2,0.516770584,0.526704652,k_loop,recv,0,28,100,0.009934068
8000,32,8,4,1,30,3,0.526705777,0.526716004,k_loop,alloc,0,-1,200,0.000010227
8000,32,8,4,1,30,4,0.526716395,1.347391567,k_loop,recv,0,2,200,0.820675172
8000,32,8,4,1,30,5,1.347397909,22.662934526,k_loop,compute,0,-1,-1,21.315536617
8000,32,8,4,1,30,6,22.664024620,22.664065440,k_loop,alloc,1,-1,101,0.000040820
8000,32,8,4,1,30,7,22.664066241,22.675156919,k_loop,recv,1,29,101,0.011090678
8000,32,8,4,1,30,8,22.677347305,22.677356975,k_loop,alloc,1,-1,201,0.000009670
8000,32,8,4,1,30,9,22.677358048,22.775026142,k_loop,recv,1,6,201,0.097668094
8000,32,8,4,1,30,10,22.775029183,44.028824531,k_loop,compute,1,-1,-1,21.253795348
8000,32,8,4,1,30,11,44.028837707,44.039626005,k_loop,send,2,28,102,0.010788298
8000,32,8,4,1,30,12,44.039626917,44.155219529,k_loop,send,2,29,102,0.115592612
8000,32,8,4,1,30,13,44.155221040,44.161759897,k_loop,send,2,31,102,0.006538857
8000,32,8,4,1,30,14,44.161768741,44.161769693,k_loop,alloc,2,-1,202,0.000000952
8000,32,8,4,1,30,15,44.161770119,44.175940316,k_loop,recv,2,10,202,0.014170197
8000,32,8,4,1,30,16,44.175942805,65.433197598,k_loop,compute,2,-1,-1,21.257254793
8000,32,8,4,1,30,17,65.433221602,65.433222350,k_loop,alloc,3,-1,103,0.000000748
8000,32,8,4,1,30,18,65.433222722,65.490964362,k_loop,recv,3,31,103,0.057741640
8000,32,8,4,1,30,19,65.490968541,65.490969334,k_loop,alloc,3,-1,203,0.000000793
8000,32,8,4,1,30,20,65.490969803,65.530869557,k_loop,recv,3,14,203,0.039899754
8000,32,8,4,1,30,21,65.530871530,86.771976157,k_loop,compute,3,-1,-1,21.241104627
8000,32,8,4,1,30,22,86.773018424,87.084530298,gather,send,-1,0,300,0.311511874
