N,p,Pr,Pc,rep,rank,seq,t_start,t_end,phase,kind,k,peer,tag,dur_sec
8000,16,4,4,1,3,0,0.000000000,0.192739075,scatter_a,recv,3,0,100,0.192739075
8000,16,4,4,1,3,1,0.192741537,0.815893461,scatter_b,recv,0,0,200,0.623151924
8000,16,4,4,1,3,2,0.815896307,0.815909476,k_loop,alloc,0,-1,100,0.000013169
8000,16,4,4,1,3,3,0.815909960,1.379958705,k_loop,recv,0,0,100,0.564048745
8000,16,4,4,1,3,4,1.379964828,1.399552822,k_loop,send,0,7,200,0.019587994
8000,16,4,4,1,3,5,1.399553374,1.418080348,k_loop,send,0,11,200,0.018526974
8000,16,4,4,1,3,6,1.418081171,1.435110158,k_loop,send,0,15,200,0.017028987
8000,16,4,4,1,3,7,1.435110918,43.449265063,k_loop,compute,0,-1,-1,42.014154145
8000,16,4,4,1,3,8,43.451226967,43.451247388,k_loop,alloc,1,-1,101,0.000020421
8000,16,4,4,1,3,9,43.451248465,43.701742267,k_loop,recv,1,1,101,0.250493802
8000,16,4,4,1,3,10,43.701744247,43.701754706,k_loop,alloc,1,-1,201,0.000010459
8000,16,4,4,1,3,11,43.701755236,43.723375452,k_loop,recv,1,7,201,0.021620216
8000,16,4,4,1,3,12,43.723376124,84.870081176,k_loop,compute,1,-1,-1,41.146705052
8000,16,4,4,1,3,13,84.870101958,84.870102446,k_loop,alloc,2,-1,102,0.000000488
8000,16,4,4,1,3,14,84.870102904,85.161152795,k_loop,recv,2,2,102,0.291049891
8000,16,4,4,1,3,15,85.161156153,85.161156590,k_loop,alloc,2,-1,202,0.000000437
8000,16,4,4,1,3,16,85.161157114,85.854265035,k_loop,recv,2,11,202,0.693107921
8000,16,4,4,1,3,17,85.854266620,126.935155216,k_loop,compute,2,-1,-1,41.080888596
8000,16,4,4,1,3,18,126.935165397,126.973478891,k_loop,send,3,0,103,0.038313494
8000,16,4,4,1,3,19,126.973479541,128.033189998,k_loop,send,3,1,103,1.059710457
8000,16,4,4,1,3,20,128.033193203,128.051384071,k_loop,send,3,2,103,0.018190868
8000,16,4,4,1,3,21,128.051387175,128.051388696,k_loop,alloc,3,-1,203,0.000001521
8000,16,4,4,1,3,22,128.051389089,128.062293990,k_loop,recv,3,15,203,0.010904901
8000,16,4,4,1,3,23,128.062296159,169.108015150,k_loop,compute,3,-1,-1,41.045718991
8000,16,4,4,1,3,24,169.118427993,170.357286933,gather,send,-1,0,300,1.238858940
