N,p,Pr,Pc,rep,rank,seq,t_start,t_end,phase,kind,k,peer,tag,dur_sec
8000,64,8,8,1,52,0,0.000000000,0.585385684,scatter_a,recv,4,0,100,0.585385684
8000,64,8,8,1,52,1,0.585388157,1.227501946,scatter_b,recv,6,0,200,0.642113789
8000,64,8,8,1,52,2,1.227508647,1.227528237,k_loop,alloc,0,-1,100,0.000019590
8000,64,8,8,1,52,3,1.227528735,1.233509214,k_loop,recv,0,48,100,0.005980479
8000,64,8,8,1,52,4,1.233510489,1.233522022,k_loop,alloc,0,-1,200,0.000011533
8000,64,8,8,1,52,5,1.233522488,1.489067508,k_loop,recv,0,4,200,0.255545020
8000,64,8,8,1,52,6,1.489068818,9.477523218,k_loop,compute,0,-1,-1,7.988454400
8000,64,8,8,1,52,7,9.478243521,9.478269360,k_loop,alloc,1,-1,101,0.000025839
8000,64,8,8,1,52,8,9.478270722,9.485984805,k_loop,recv,1,49,101,0.007714083
8000,64,8,8,1,52,9,9.486779641,9.486792439,k_loop,alloc,1,-1,201,0.000012798
8000,64,8,8,1,52,10,9.486794062,9.662524304,k_loop,recv,1,12,201,0.175730242
8000,64,8,8,1,52,11,9.662525966,17.444232317,k_loop,compute,1,-1,-1,7.781706351
8000,64,8,8,1,52,12,17.444261621,17.444262568,k_loop,alloc,2,-1,102,0.000000947
8000,64,8,8,1,52,13,17.444263107,17.449207309,k_loop,recv,2,50,102,0.004944202
8000,64,8,8,1,52,14,17.449210286,17.449211097,k_loop,alloc,2,-1,202,0.000000811
8000,64,8,8,1,52,15,17.449211443,17.676301294,k_loop,recv,2,20,202,0.227089851
8000,64,8,8,1,52,16,17.676302698,25.505988290,k_loop,compute,2,-1,-1,7.829685592
8000,64,8,8,1,52,17,25.506013881,25.506014241,k_loop,alloc,3,-1,103,0.000000360
8000,64,8,8,1,52,18,25.506014708,25.643930810,k_loop,recv,3,51,103,0.137916102
8000,64,8,8,1,52,19,25.643933122,25.643933894,k_loop,alloc,3,-1,203,0.000000772
8000,64,8,8,1,52,20,25.643934483,25.849303376,k_loop,recv,3,28,203,0.205368893
8000,64,8,8,1,52,21,25.849305270,34.138312406,k_loop,compute,3,-1,-1,8.289007136
8000,64,8,8,1,52,22,34.138325193,34.141953043,k_loop,send,4,48,104,0.003627850
8000,64,8,8,1,52,23,34.141953594,34.146906605,k_loop,send,4,49,104,0.004953011
8000,64,8,8,1,52,24,34.146907028,34.152114036,k_loop,send,4,50,104,0.005207008
8000,64,8,8,1,52,25,34.152114540,34.157113843,k_loop,send,4,51,104,0.004999303
8000,64,8,8,1,52,26,34.157114384,34.162094232,k_loop,send,4,53,104,0.004979848
8000,64,8,8,1,52,27,34.162094703,34.167397228,k_loop,send,4,54,104,0.005302525
8000,64,8,8,1,52,28,34.167397832,34.171871684,k_loop,send,4,55,104,0.004473852
8000,64,8,8,1,52,29,34.171881116,34.171890389,k_loop,alloc,4,-1,204,0.000009273
8000,64,8,8,1,52,30,34.171890930,34.199270134,k_loop,recv,4,36,204,0.027379204
8000,64,8,8,1,52,31,34.199272162,42.384823635,k_loop,compute,4,-1,-1,8.185551473
8000,64,8,8,1,52,32,42.384837301,42.384838189,k_loop,alloc,5,-1,105,0.000000888
8000,64,8,8,1,52,33,42.384839018,42.390524059,k_loop,recv,5,53,105,0.005685041
8000,64,8,8,1,52,34,42.390528373,42.390529773,k_loop,alloc,5,-1,205,0.000001400
8000,64,8,8,1,52,35,42.390547129,42.405682409,k_loop,recv,5,44,205,0.015135280
8000,64,8,8,1,52,36,42.405684117,50.187836903,k_loop,compute,5,-1,-1,7.782152786
8000,64,8,8,1,52,37,50.187873201,50.187873993,k_loop,alloc,6,-1,106,0.000000792
8000,64,8,8,1,52,38,50.187874879,50.192485681,k_loop,recv,6,54,106,0.004610802
8000,64,8,8,1,52,39,50.192487179,50.195612042,k_loop,send,6,4,206,0.003124863
8000,64,8,8,1,52,40,50.195613041,50.271533928,k_loop,send,6,12,206,0.075920887
8000,64,8,8,1,52,41,50.271535138,50.397425036,k_loop,send,6,20,206,0.125889898
8000,64,8,8,1,52,42,50.397426963,50.657251629,k_loop,send,6,28,206,0.259824666
8000,64,8,8,1,52,43,50.657253738,50.659706300,k_loop,send,6,36,206,0.002452562
8000,64,8,8,1,52,44,50.659707623,50.664989993,k_loop,send,6,44,206,0.005282370
8000,64,8,8,1,52,45,50.664991202,50.667609765,k_loop,send,6,60,206,0.002618563
8000,64,8,8,1,52,46,50.667610824,58.712634700,k_loop,compute,6,-1,-1,8.045023876
8000,64,8,8,1,52,47,58.712642383,58.712643304,k_loop,alloc,7,-1,107,0.000000921
8000,64,8,8,1,52,48,58.712644063,58.716052812,k_loop,recv,7,55,107,0.003408749
8000,64,8,8,1,52,49,58.716056611,58.716057198,k_loop,alloc,7,-1,207,0.000000587
8000,64,8,8,1,52,50,58.716057754,58.970656265,k_loop,recv,7,60,207,0.254598511
8000,64,8,8,1,52,51,58.970658621,67.278493236,k_loop,compute,7,-1,-1,8.307834615
8000,64,8,8,1,52,52,67.279999639,67.463100540,gather,send,-1,0,300,0.183100901
