N,p,Pr,Pc,rep,rank,seq,t_start,t_end,phase,kind,k,peer,tag,dur_sec
8000,16,4,4,1,9,0,0.000000000,0.432103805,scatter_a,recv,1,0,100,0.432103805
8000,16,4,4,1,9,1,0.432106002,1.057730762,scatter_b,recv,2,0,200,0.625624760
8000,16,4,4,1,9,2,1.057733847,1.057748236,k_loop,alloc,0,-1,100,0.000014389
8000,16,4,4,1,9,3,1.057748754,1.077873415,k_loop,recv,0,8,100,0.020124661
8000,16,4,4,1,9,4,1.077876353,1.077889571,k_loop,alloc,0,-1,200,0.000013218
8000,16,4,4,1,9,5,1.077890049,1.379530745,k_loop,recv,0,1,200,0.301640696
8000,16,4,4,1,9,6,1.379537393,42.577836239,k_loop,compute,0,-1,-1,41.198298846
8000,16,4,4,1,9,7,42.577844618,43.503368822,k_loop,send,1,8,101,0.925524204
8000,16,4,4,1,9,8,43.503371397,43.524326380,k_loop,send,1,10,101,0.020954983
8000,16,4,4,1,9,9,43.524327093,43.546296246,k_loop,send,1,11,101,0.021969153
8000,16,4,4,1,9,10,43.548386557,43.548401471,k_loop,alloc,1,-1,201,0.000014914
8000,16,4,4,1,9,11,43.548402289,43.742562863,k_loop,recv,1,5,201,0.194160574
8000,16,4,4,1,9,12,43.742564432,85.804591237,k_loop,compute,1,-1,-1,42.062026805
8000,16,4,4,1,9,13,85.806556062,85.806580359,k_loop,alloc,2,-1,102,0.000024297
8000,16,4,4,1,9,14,85.806581268,85.828115761,k_loop,recv,2,10,102,0.021534493
8000,16,4,4,1,9,15,85.828116596,85.849225130,k_loop,send,2,1,202,0.021108534
8000,16,4,4,1,9,16,85.849226283,86.195898865,k_loop,send,2,5,202,0.346672582
8000,16,4,4,1,9,17,86.195900595,86.203374483,k_loop,send,2,13,202,0.007473888
8000,16,4,4,1,9,18,86.203375115,128.089522759,k_loop,compute,2,-1,-1,41.886147644
8000,16,4,4,1,9,19,128.089533329,128.089534724,k_loop,alloc,3,-1,103,0.000001395
8000,16,4,4,1,9,20,128.089535179,128.103397893,k_loop,recv,3,11,103,0.013862714
8000,16,4,4,1,9,21,128.103402264,128.103402701,k_loop,alloc,3,-1,203,0.000000437
8000,16,4,4,1,9,22,128.103403272,128.592166152,k_loop,recv,3,13,203,0.488762880
8000,16,4,4,1,9,23,128.592168171,170.640400540,k_loop,compute,3,-1,-1,42.048232369
8000,16,4,4,1,9,24,170.648785555,170.957003089,gather,send,-1,0,300,0.308217534
