N,p,Pr,Pc,rep,rank,seq,t_start,t_end,phase,kind,k,peer,tag,dur_sec
8000,64,8,8,1,12,0,0.000000000,0.156217338,scatter_a,recv,4,0,100,0.156217338
8000,64,8,8,1,12,1,0.156219889,0.852314149,scatter_b,recv,1,0,200,0.696094260
8000,64,8,8,1,12,2,0.852320812,0.852341641,k_loop,alloc,0,-1,100,0.000020829
8000,64,8,8,1,12,3,0.852342131,0.858511583,k_loop,recv,0,8,100,0.006169452
8000,64,8,8,1,12,4,0.858512876,0.858525301,k_loop,alloc,0,-1,200,0.000012425
8000,64,8,8,1,12,5,0.858525747,1.457576082,k_loop,recv,0,4,200,0.599050335
8000,64,8,8,1,12,6,1.457578194,9.186657954,k_loop,compute,0,-1,-1,7.729079760
8000,64,8,8,1,12,7,9.187359339,9.187387956,k_loop,alloc,1,-1,101,0.000028617
8000,64,8,8,1,12,8,9.187389490,9.430749218,k_loop,recv,1,9,101,0.243359728
8000,64,8,8,1,12,9,9.430752144,9.628439012,k_loop,send,1,4,201,0.197686868
8000,64,8,8,1,12,10,9.628441435,9.635576647,k_loop,send,1,20,201,0.007135212
8000,64,8,8,1,12,11,9.635577716,9.642640405,k_loop,send,1,28,201,0.007062689
8000,64,8,8,1,12,12,9.642641419,9.649102413,k_loop,send,1,36,201,0.006460994
8000,64,8,8,1,12,13,9.649103079,9.655579948,k_loop,send,1,44,201,0.006476869
8000,64,8,8,1,12,14,9.655580637,9.662569301,k_loop,send,1,52,201,0.006988664
8000,64,8,8,1,12,15,9.662570359,9.677589340,k_loop,send,1,60,201,0.015018981
8000,64,8,8,1,12,16,9.677591181,17.619024169,k_loop,compute,1,-1,-1,7.941432988
8000,64,8,8,1,12,17,17.619052598,17.619053520,k_loop,alloc,2,-1,102,0.000000922
8000,64,8,8,1,12,18,17.619054012,17.624518600,k_loop,recv,2,10,102,0.005464588
8000,64,8,8,1,12,19,17.625482270,17.625507945,k_loop,alloc,2,-1,202,0.000025675
8000,64,8,8,1,12,20,17.625509720,17.632975772,k_loop,recv,2,20,202,0.007466052
8000,64,8,8,1,12,21,17.632977348,25.632254842,k_loop,compute,2,-1,-1,7.999277494
8000,64,8,8,1,12,22,25.632282837,25.632283236,k_loop,alloc,3,-1,103,0.000000399
8000,64,8,8,1,12,23,25.632283912,25.696287517,k_loop,recv,3,11,103,0.064003605
8000,64,8,8,1,12,24,25.696290654,25.696291948,k_loop,alloc,3,-1,203,0.000001294
8000,64,8,8,1,12,25,25.696292567,25.836864633,k_loop,recv,3,28,203,0.140572066
8000,64,8,8,1,12,26,25.836867047,33.789715363,k_loop,compute,3,-1,-1,7.952848316
8000,64,8,8,1,12,27,33.789718152,33.793193924,k_loop,send,4,8,104,0.003475772
8000,64,8,8,1,12,28,33.793195220,33.797498745,k_loop,send,4,9,104,0.004303525
8000,64,8,8,1,12,29,33.797499485,33.800060991,k_loop,send,4,10,104,0.002561506
8000,64,8,8,1,12,30,33.800061715,33.804222730,k_loop,send,4,11,104,0.004161015
8000,64,8,8,1,12,31,33.804223425,33.806239909,k_loop,send,4,13,104,0.002016484
8000,64,8,8,1,12,32,33.806240509,33.808661588,k_loop,send,4,14,104,0.002421079
8000,64,8,8,1,12,33,33.808662294,33.810783518,k_loop,send,4,15,104,0.002121224
8000,64,8,8,1,12,34,33.810785485,33.810786306,k_loop,alloc,4,-1,204,0.000000821
8000,64,8,8,1,12,35,33.810794968,34.181514631,k_loop,recv,4,36,204,0.370719663
8000,64,8,8,1,12,36,34.181523229,42.126675500,k_loop,compute,4,-1,-1,7.945152271
8000,64,8,8,1,12,37,42.126699397,42.126700253,k_loop,alloc,5,-1,105,0.000000856
8000,64,8,8,1,12,38,42.126701070,42.206561270,k_loop,recv,5,13,105,0.079860200
8000,64,8,8,1,12,39,42.206564675,42.206566304,k_loop,alloc,5,-1,205,0.000001629
8000,64,8,8,1,12,40,42.206566813,42.209519789,k_loop,recv,5,44,205,0.002952976
8000,64,8,8,1,12,41,42.209520893,49.485467565,k_loop,compute,5,-1,-1,7.275946672
8000,64,8,8,1,12,42,49.485498350,49.485499439,k_loop,alloc,6,-1,106,0.000001089
8000,64,8,8,1,12,43,49.485500195,50.268535446,k_loop,recv,6,14,106,0.783035251
8000,64,8,8,1,12,44,50.268539185,50.268540696,k_loop,alloc,6,-1,206,0.000001511
8000,64,8,8,1,12,45,50.268541386,50.271569131,k_loop,recv,6,52,206,0.003027745
8000,64,8,8,1,12,46,50.271570904,57.613994861,k_loop,compute,6,-1,-1,7.342423957
8000,64,8,8,1,12,47,57.614000898,57.614001887,k_loop,alloc,7,-1,107,0.000000989
8000,64,8,8,1,12,48,57.614002522,58.271787815,k_loop,recv,7,15,107,0.657785293
8000,64,8,8,1,12,49,58.271793116,58.271794639,k_loop,alloc,7,-1,207,0.000001523
8000,64,8,8,1,12,50,58.271795304,58.331626391,k_loop,recv,7,60,207,0.059831087
8000,64,8,8,1,12,51,58.331628262,65.292084519,k_loop,compute,7,-1,-1,6.960456257
8000,64,8,8,1,12,52,65.293424817,66.182327470,gather,send,-1,0,300,0.888902653
