N,p,Pr,Pc,rep,rank,seq,t_start,t_end,phase,kind,k,peer,tag,dur_sec
8000,32,8,4,1,23,0,0.000000000,0.426567189,scatter_a,recv,3,0,100,0.426567189
8000,32,8,4,1,23,1,0.426569551,0.426578920,k_loop,alloc,0,-1,100,0.000009369
8000,32,8,4,1,23,2,0.426579356,0.435660703,k_loop,recv,0,20,100,0.009081347
8000,32,8,4,1,23,3,0.435661877,0.435671948,k_loop,alloc,0,-1,200,0.000010071
8000,32,8,4,1,23,4,0.435672374,1.322238910,k_loop,recv,0,3,200,0.886566536
8000,32,8,4,1,23,5,1.322244928,22.185850371,k_loop,compute,0,-1,-1,20.863605443
8000,32,8,4,1,23,6,22.186941809,22.186961941,k_loop,alloc,1,-1,101,0.000020132
8000,32,8,4,1,23,7,22.186963131,22.585482550,k_loop,recv,1,21,101,0.398519419
8000,32,8,4,1,23,8,22.587538568,22.587547915,k_loop,alloc,1,-1,201,0.000009347
8000,32,8,4,1,23,9,22.587548845,22.746341458,k_loop,recv,1,7,201,0.158792613
8000,32,8,4,1,23,10,22.746343898,44.096178897,k_loop,compute,1,-1,-1,21.349834999
8000,32,8,4,1,23,11,44.096201362,44.096201808,k_loop,alloc,2,-1,102,0.000000446
8000,32,8,4,1,23,12,44.096202265,44.102694491,k_loop,recv,2,22,102,0.006492226
8000,32,8,4,1,23,13,44.102696580,44.102697325,k_loop,alloc,2,-1,202,0.000000745
8000,32,8,4,1,23,14,44.102698021,44.110489358,k_loop,recv,2,11,202,0.007791337
8000,32,8,4,1,23,15,44.110491311,65.450185430,k_loop,compute,2,-1,-1,21.339694119
8000,32,8,4,1,23,16,65.450197650,65.469115078,k_loop,send,3,20,103,0.018917428
8000,32,8,4,1,23,17,65.469117221,65.475698944,k_loop,send,3,21,103,0.006581723
8000,32,8,4,1,23,18,65.475699724,65.483983483,k_loop,send,3,22,103,0.008283759
8000,32,8,4,1,23,19,65.483984928,65.483985661,k_loop,alloc,3,-1,203,0.000000733
8000,32,8,4,1,23,20,65.483986099,65.491827423,k_loop,recv,3,15,203,0.007841324
8000,32,8,4,1,23,21,65.491828885,86.759623977,k_loop,compute,3,-1,-1,21.267795092
8000,32,8,4,1,23,22,86.760638623,86.950036597,gather,send,-1,0,300,0.189397974
