N,p,Pr,Pc,rep,rank,seq,t_start,t_end,phase,kind,k,peer,tag,dur_sec
8000,64,8,8,1,60,0,0.000000000,0.673508637,scatter_a,recv,4,0,100,0.673508637
8000,64,8,8,1,60,1,0.673514130,1.293222770,scatter_b,recv,7,0,200,0.619708640
8000,64,8,8,1,60,2,1.293226398,1.293258625,k_loop,alloc,0,-1,100,0.000032227
8000,64,8,8,1,60,3,1.293259435,1.301995754,k_loop,recv,0,56,100,0.008736319
8000,64,8,8,1,60,4,1.301997632,1.302018591,k_loop,alloc,0,-1,200,0.000020959
8000,64,8,8,1,60,5,1.302019297,1.493847528,k_loop,recv,0,4,200,0.191828231
8000,64,8,8,1,60,6,1.493849649,6.244012931,k_loop,compute,0,-1,-1,4.750163282
8000,64,8,8,1,60,7,6.244777771,6.244808862,k_loop,alloc,1,-1,101,0.000031091
8000,64,8,8,1,60,8,6.244809966,9.669653150,k_loop,recv,1,57,101,3.424843184
8000,64,8,8,1,60,9,9.670518733,9.670547806,k_loop,alloc,1,-1,201,0.000029073
8000,64,8,8,1,60,10,9.670549215,9.677515143,k_loop,recv,1,12,201,0.006965928
8000,64,8,8,1,60,11,9.677517442,17.172993884,k_loop,compute,1,-1,-1,7.495476442
8000,64,8,8,1,60,12,17.173018785,17.173020358,k_loop,alloc,2,-1,102,0.000001573
8000,64,8,8,1,60,13,17.173020950,17.521894073,k_loop,recv,2,58,102,0.348873123
8000,64,8,8,1,60,14,17.521897151,17.521898013,k_loop,alloc,2,-1,202,0.000000862
8000,64,8,8,1,60,15,17.521898432,17.678785709,k_loop,recv,2,20,202,0.156887277
8000,64,8,8,1,60,16,17.678787240,25.457445158,k_loop,compute,2,-1,-1,7.778657918
8000,64,8,8,1,60,17,25.457469786,25.457470593,k_loop,alloc,3,-1,103,0.000000807
8000,64,8,8,1,60,18,25.457471064,25.667356597,k_loop,recv,3,59,103,0.209885533
8000,64,8,8,1,60,19,25.667361326,25.667362960,k_loop,alloc,3,-1,203,0.000001634
8000,64,8,8,1,60,20,25.667363689,25.851874862,k_loop,recv,3,28,203,0.184511173
8000,64,8,8,1,60,21,25.851876454,33.134992563,k_loop,compute,3,-1,-1,7.283116109
8000,64,8,8,1,60,22,33.134998040,33.260305552,k_loop,send,4,56,104,0.125307512
8000,64,8,8,1,60,23,33.260307394,33.265428222,k_loop,send,4,57,104,0.005120828
8000,64,8,8,1,60,24,33.265430356,33.676209005,k_loop,send,4,58,104,0.410778649
8000,64,8,8,1,60,25,33.676212231,33.692209087,k_loop,send,4,59,104,0.015996856
8000,64,8,8,1,60,26,33.692209663,33.694597036,k_loop,send,4,61,104,0.002387373
8000,64,8,8,1,60,27,33.694597423,33.697278036,k_loop,send,4,62,104,0.002680613
8000,64,8,8,1,60,28,33.697278509,33.699563077,k_loop,send,4,63,104,0.002284568
8000,64,8,8,1,60,29,33.699564527,33.699565128,k_loop,alloc,4,-1,204,0.000000601
8000,64,8,8,1,60,30,33.699565588,34.204480412,k_loop,recv,4,36,204,0.504914824
8000,64,8,8,1,60,31,34.204489608,42.133343952,k_loop,compute,4,-1,-1,7.928854344
8000,64,8,8,1,60,32,42.133363284,42.133364161,k_loop,alloc,5,-1,105,0.000000877
8000,64,8,8,1,60,33,42.133364802,42.153729736,k_loop,recv,5,61,105,0.020364934
8000,64,8,8,1,60,34,42.153734162,42.153735011,k_loop,alloc,5,-1,205,0.000000849
8000,64,8,8,1,60,35,42.153755699,42.408271516,k_loop,recv,5,44,205,0.254515817
8000,64,8,8,1,60,36,42.408274174,49.800516392,k_loop,compute,5,-1,-1,7.392242218
8000,64,8,8,1,60,37,49.800543377,49.800544292,k_loop,alloc,6,-1,106,0.000000915
8000,64,8,8,1,60,38,49.800544814,50.233439010,k_loop,recv,6,62,106,0.432894196
8000,64,8,8,1,60,39,50.233442196,50.233442540,k_loop,alloc,6,-1,206,0.000000344
8000,64,8,8,1,60,40,50.233443090,50.667554333,k_loop,recv,6,52,206,0.434111243
8000,64,8,8,1,60,41,50.667556096,57.068889523,k_loop,compute,6,-1,-1,6.401333427
8000,64,8,8,1,60,42,57.068895480,57.068896096,k_loop,alloc,7,-1,107,0.000000616
8000,64,8,8,1,60,43,57.068896589,58.325563624,k_loop,recv,7,63,107,1.256667035
8000,64,8,8,1,60,44,58.325567058,58.328716688,k_loop,send,7,4,207,0.003149630
8000,64,8,8,1,60,45,58.328717892,58.331554540,k_loop,send,7,12,207,0.002836648
8000,64,8,8,1,60,46,58.331555638,58.595330537,k_loop,send,7,20,207,0.263774899
8000,64,8,8,1,60,47,58.595332189,58.963191816,k_loop,send,7,28,207,0.367859627
8000,64,8,8,1,60,48,58.963194509,58.965493463,k_loop,send,7,36,207,0.002298954
8000,64,8,8,1,60,49,58.965494914,58.968013722,k_loop,send,7,44,207,0.002518808
8000,64,8,8,1,60,50,58.968015010,58.970617619,k_loop,send,7,52,207,0.002602609
8000,64,8,8,1,60,51,58.970618744,64.630173742,k_loop,compute,7,-1,-1,5.659554998
8000,64,8,8,1,60,52,64.631650871,67.548747081,gather,send,-1,0,300,2.917096210
