N,p,Pr,Pc,rep,rank,seq,t_start,t_end,phase,kind,k,peer,tag,dur_sec
8000,32,8,4,1,26,0,0.000000000,0.464881415,scatter_a,recv,2,0,100,0.464881415
8000,32,8,4,1,26,1,0.464883890,0.464895084,k_loop,alloc,0,-1,100,0.000011194
8000,32,8,4,1,26,2,0.464895531,0.474764996,k_loop,recv,0,24,100,0.009869465
8000,32,8,4,1,26,3,0.474765812,0.474775913,k_loop,alloc,0,-1,200,0.000010101
8000,32,8,4,1,26,4,0.474776327,1.330260355,k_loop,recv,0,2,200,0.855484028
8000,32,8,4,1,26,5,1.330266056,22.611779731,k_loop,compute,0,-1,-1,21.281513675
8000,32,8,4,1,26,6,22.612745320,22.612767332,k_loop,alloc,1,-1,101,0.000022012
8000,32,8,4,1,26,7,22.612768021,22.623676727,k_loop,recv,1,25,101,0.010908706
8000,32,8,4,1,26,8,22.625728260,22.625740167,k_loop,alloc,1,-1,201,0.000011907
8000,32,8,4,1,26,9,22.625741098,22.756015202,k_loop,recv,1,6,201,0.130274104
8000,32,8,4,1,26,10,22.756017944,43.660254995,k_loop,compute,1,-1,-1,20.904237051
8000,32,8,4,1,26,11,43.660267609,44.143485581,k_loop,send,2,24,102,0.483217972
8000,32,8,4,1,26,12,44.143488409,44.154186919,k_loop,send,2,25,102,0.010698510
8000,32,8,4,1,26,13,44.154188157,44.160681941,k_loop,send,2,27,102,0.006493784
8000,32,8,4,1,26,14,44.160691324,44.160691928,k_loop,alloc,2,-1,202,0.000000604
8000,32,8,4,1,26,15,44.160692365,44.168410500,k_loop,recv,2,10,202,0.007718135
8000,32,8,4,1,26,16,44.168412795,65.047966877,k_loop,compute,2,-1,-1,20.879554082
8000,32,8,4,1,26,17,65.047985978,65.047986242,k_loop,alloc,3,-1,103,0.000000264
8000,32,8,4,1,26,18,65.047986633,65.515661545,k_loop,recv,3,27,103,0.467674912
8000,32,8,4,1,26,19,65.515664975,65.515666225,k_loop,alloc,3,-1,203,0.000001250
8000,32,8,4,1,26,20,65.515666819,65.523399051,k_loop,recv,3,14,203,0.007732232
8000,32,8,4,1,26,21,65.523400828,86.350616163,k_loop,compute,3,-1,-1,20.827215335
8000,32,8,4,1,26,22,86.351662706,87.005294958,gather,send,-1,0,300,0.653632252
