N,p,Pr,Pc,rep,rank,seq,t_start,t_end,phase,kind,k,peer,tag,dur_sec
8000,64,8,8,1,5,0,0.000000000,0.078792234,scatter_a,recv,5,0,100,0.078792234
8000,64,8,8,1,5,1,0.078794419,0.773882985,scatter_b,recv,0,0,200,0.695088566
8000,64,8,8,1,5,2,0.773889226,0.773909274,k_loop,alloc,0,-1,100,0.000020048
8000,64,8,8,1,5,3,0.773909787,1.458164521,k_loop,recv,0,0,100,0.684254734
8000,64,8,8,1,5,4,1.458166049,1.463148416,k_loop,send,0,13,200,0.004982367
8000,64,8,8,1,5,5,1.463149036,1.469657539,k_loop,send,0,21,200,0.006508503
8000,64,8,8,1,5,6,1.469658179,1.475794115,k_loop,send,0,29,200,0.006135936
8000,64,8,8,1,5,7,1.475794610,1.480835215,k_loop,send,0,37,200,0.005040605
8000,64,8,8,1,5,8,1.480836676,1.487423561,k_loop,send,0,45,200,0.006586885
8000,64,8,8,1,5,9,1.487424499,1.494068866,k_loop,send,0,53,200,0.006644367
8000,64,8,8,1,5,10,1.494070154,1.500661961,k_loop,send,0,61,200,0.006591807
8000,64,8,8,1,5,11,1.500663541,4.667695540,k_loop,compute,0,-1,-1,3.167031999
8000,64,8,8,1,5,12,4.668477188,4.668500386,k_loop,alloc,1,-1,101,0.000023198
8000,64,8,8,1,5,13,4.668501166,9.628016441,k_loop,recv,1,1,101,4.959515275
8000,64,8,8,1,5,14,9.628026031,9.628068182,k_loop,alloc,1,-1,201,0.000042151
8000,64,8,8,1,5,15,9.628068794,9.635315924,k_loop,recv,1,13,201,0.007247130
8000,64,8,8,1,5,16,9.635317546,12.670503020,k_loop,compute,1,-1,-1,3.035185474
8000,64,8,8,1,5,17,12.670525076,12.670525645,k_loop,alloc,2,-1,102,0.000000569
8000,64,8,8,1,5,18,12.670526213,17.472176294,k_loop,recv,2,2,102,4.801650081
8000,64,8,8,1,5,19,17.472194697,17.472195380,k_loop,alloc,2,-1,202,0.000000683
8000,64,8,8,1,5,20,17.472195892,17.607477257,k_loop,recv,2,21,202,0.135281365
8000,64,8,8,1,5,21,17.607478556,20.656165472,k_loop,compute,2,-1,-1,3.048686916
8000,64,8,8,1,5,22,20.656168127,20.656168745,k_loop,alloc,3,-1,103,0.000000618
8000,64,8,8,1,5,23,20.656169184,25.514501050,k_loop,recv,3,3,103,4.858331866
8000,64,8,8,1,5,24,25.514518516,25.514519025,k_loop,alloc,3,-1,203,0.000000509
8000,64,8,8,1,5,25,25.514519569,25.838099718,k_loop,recv,3,29,203,0.323580149
8000,64,8,8,1,5,26,25.838101789,28.869594992,k_loop,compute,3,-1,-1,3.031493203
8000,64,8,8,1,5,27,28.869598446,28.869599155,k_loop,alloc,4,-1,104,0.000000709
8000,64,8,8,1,5,28,28.869599693,33.680525600,k_loop,recv,4,4,104,4.810925907
8000,64,8,8,1,5,29,33.680527820,33.680528224,k_loop,alloc,4,-1,204,0.000000404
8000,64,8,8,1,5,30,33.680528784,34.164836256,k_loop,recv,4,37,204,0.484307472
8000,64,8,8,1,5,31,34.164843707,37.229049947,k_loop,compute,4,-1,-1,3.064206240
8000,64,8,8,1,5,32,37.229054070,42.002146141,k_loop,send,5,0,105,4.773092071
8000,64,8,8,1,5,33,42.002147925,42.037962721,k_loop,send,5,1,105,0.035814796
8000,64,8,8,1,5,34,42.037963387,42.040676393,k_loop,send,5,2,105,0.002713006
8000,64,8,8,1,5,35,42.040691744,42.043234797,k_loop,send,5,3,105,0.002543053
8000,64,8,8,1,5,36,42.043235141,42.048149682,k_loop,send,5,4,105,0.004914541
8000,64,8,8,1,5,37,42.048150116,42.050616915,k_loop,send,5,6,105,0.002466799
8000,64,8,8,1,5,38,42.050617362,42.052981191,k_loop,send,5,7,105,0.002363829
8000,64,8,8,1,5,39,42.052989732,42.052990306,k_loop,alloc,5,-1,205,0.000000574
8000,64,8,8,1,5,40,42.052990728,42.201358830,k_loop,recv,5,45,205,0.148368102
8000,64,8,8,1,5,41,42.201360514,45.294066634,k_loop,compute,5,-1,-1,3.092706120
8000,64,8,8,1,5,42,45.294069799,45.294070799,k_loop,alloc,6,-1,106,0.000001000
8000,64,8,8,1,5,43,45.294071299,50.054215588,k_loop,recv,6,6,106,4.760144289
8000,64,8,8,1,5,44,50.054235791,50.054236718,k_loop,alloc,6,-1,206,0.000000927
8000,64,8,8,1,5,45,50.054237376,50.361149734,k_loop,recv,6,53,206,0.306912358
8000,64,8,8,1,5,46,50.361150816,53.444247877,k_loop,compute,6,-1,-1,3.083097061
8000,64,8,8,1,5,47,53.444251294,53.444252052,k_loop,alloc,7,-1,107,0.000000758
8000,64,8,8,1,5,48,53.444252469,57.984598994,k_loop,recv,7,7,107,4.540346525
8000,64,8,8,1,5,49,57.984602772,57.984603882,k_loop,alloc,7,-1,207,0.000001110
8000,64,8,8,1,5,50,57.984604463,58.331448095,k_loop,recv,7,61,207,0.346843632
8000,64,8,8,1,5,51,58.331449541,61.475340064,k_loop,compute,7,-1,-1,3.143890523
8000,64,8,8,1,5,52,61.478275702,66.012641905,gather,send,-1,0,300,4.534366203
