N,p,Pr,Pc,rep,rank,seq,t_start,t_end,phase,kind,k,peer,tag,dur_sec
8000,32,8,4,1,20,0,0.000000000,0.387595295,scatter_a,recv,0,0,100,0.387595295
8000,32,8,4,1,20,1,0.387597827,0.409651283,k_loop,send,0,21,100,0.022053456
8000,32,8,4,1,20,2,0.409651839,0.423208282,k_loop,send,0,22,100,0.013556443
8000,32,8,4,1,20,3,0.423208734,0.435740266,k_loop,send,0,23,100,0.012531532
8000,32,8,4,1,20,4,0.435740992,0.435750848,k_loop,alloc,0,-1,200,0.000009856
8000,32,8,4,1,20,5,0.435751244,1.322105802,k_loop,recv,0,0,200,0.886354558
8000,32,8,4,1,20,6,1.322112957,22.025886520,k_loop,compute,0,-1,-1,20.703773563
8000,32,8,4,1,20,7,22.025897572,22.025924798,k_loop,alloc,1,-1,101,0.000027226
8000,32,8,4,1,20,8,22.025925187,22.439890390,k_loop,recv,1,21,101,0.413965203
8000,32,8,4,1,20,9,22.441986434,22.441999154,k_loop,alloc,1,-1,201,0.000012720
8000,32,8,4,1,20,10,22.442000213,22.730997340,k_loop,recv,1,4,201,0.288997127
8000,32,8,4,1,20,11,22.730999387,43.380189496,k_loop,compute,1,-1,-1,20.649190109
8000,32,8,4,1,20,12,43.381425576,43.381447188,k_loop,alloc,2,-1,102,0.000021612
8000,32,8,4,1,20,13,43.381448528,43.585624504,k_loop,recv,2,22,102,0.204175976
8000,32,8,4,1,20,14,43.585627703,43.585628131,k_loop,alloc,2,-1,202,0.000000428
8000,32,8,4,1,20,15,43.585628645,43.900200539,k_loop,recv,2,8,202,0.314571894
8000,32,8,4,1,20,16,43.900203091,64.538616419,k_loop,compute,2,-1,-1,20.638413328
8000,32,8,4,1,20,17,64.538634508,64.538637751,k_loop,alloc,3,-1,103,0.000003243
8000,32,8,4,1,20,18,64.538638129,65.469189394,k_loop,recv,3,23,103,0.930551265
8000,32,8,4,1,20,19,65.469194018,65.469195214,k_loop,alloc,3,-1,203,0.000001196
8000,32,8,4,1,20,20,65.469195744,65.476848622,k_loop,recv,3,12,203,0.007652878
8000,32,8,4,1,20,21,65.476849859,86.227446653,k_loop,compute,3,-1,-1,20.750596794
8000,32,8,4,1,20,22,86.228397210,86.884218406,gather,send,-1,0,300,0.655821196
