N,p,Pr,Pc,rep,rank,seq,t_start,t_end,phase,kind,k,peer,tag,dur_sec
8000,64,8,8,1,62,0,0.000000000,0.696079194,scatter_a,recv,6,0,100,0.696079194
8000,64,8,8,1,62,1,0.696085470,1.309026149,scatter_b,recv,7,0,200,0.612940679
8000,64,8,8,1,62,2,1.309028705,1.309042006,k_loop,alloc,0,-1,100,0.000013301
8000,64,8,8,1,62,3,1.309042500,1.314955238,k_loop,recv,0,56,100,0.005912738
8000,64,8,8,1,62,4,1.314956251,1.314967295,k_loop,alloc,0,-1,200,0.000011044
8000,64,8,8,1,62,5,1.314967761,1.507651413,k_loop,recv,0,6,200,0.192683652
8000,64,8,8,1,62,6,1.507653202,9.584153672,k_loop,compute,0,-1,-1,8.076500470
8000,64,8,8,1,62,7,9.584949606,9.584978529,k_loop,alloc,1,-1,101,0.000028923
8000,64,8,8,1,62,8,9.584979511,9.683569160,k_loop,recv,1,57,101,0.098589649
8000,64,8,8,1,62,9,9.684391955,9.684411507,k_loop,alloc,1,-1,201,0.000019552
8000,64,8,8,1,62,10,9.684413037,9.744413270,k_loop,recv,1,14,201,0.060000233
8000,64,8,8,1,62,11,9.744415155,17.410665766,k_loop,compute,1,-1,-1,7.666250611
8000,64,8,8,1,62,12,17.410689785,17.410690488,k_loop,alloc,2,-1,102,0.000000703
8000,64,8,8,1,62,13,17.410691028,17.531065143,k_loop,recv,2,58,102,0.120374115
8000,64,8,8,1,62,14,17.531067841,17.531068255,k_loop,alloc,2,-1,202,0.000000414
8000,64,8,8,1,62,15,17.531068678,17.691785246,k_loop,recv,2,22,202,0.160716568
8000,64,8,8,1,62,16,17.691787436,20.869306307,k_loop,compute,2,-1,-1,3.177518871
8000,64,8,8,1,62,17,20.869311294,20.869312183,k_loop,alloc,3,-1,103,0.000000889
8000,64,8,8,1,62,18,20.869312575,25.677050185,k_loop,recv,3,59,103,4.807737610
8000,64,8,8,1,62,19,25.677066438,25.677067759,k_loop,alloc,3,-1,203,0.000001321
8000,64,8,8,1,62,20,25.677068412,25.863291967,k_loop,recv,3,30,203,0.186223555
8000,64,8,8,1,62,21,25.863294548,28.521957465,k_loop,compute,3,-1,-1,2.658662917
8000,64,8,8,1,62,22,28.521962522,28.521963170,k_loop,alloc,4,-1,104,0.000000648
8000,64,8,8,1,62,23,28.521963579,33.697189687,k_loop,recv,4,60,104,5.175226108
8000,64,8,8,1,62,24,33.697192857,33.697193559,k_loop,alloc,4,-1,204,0.000000702
8000,64,8,8,1,62,25,33.697193968,34.200388819,k_loop,recv,4,38,204,0.503194851
8000,64,8,8,1,62,26,34.200396735,36.864377206,k_loop,compute,4,-1,-1,2.663980471
8000,64,8,8,1,62,27,36.864393731,36.864394636,k_loop,alloc,5,-1,105,0.000000905
8000,64,8,8,1,62,28,36.864395141,42.155964047,k_loop,recv,5,61,105,5.291568906
8000,64,8,8,1,62,29,42.155969476,42.155970756,k_loop,alloc,5,-1,205,0.000001280
8000,64,8,8,1,62,30,42.155971298,42.413238866,k_loop,recv,5,46,205,0.257267568
8000,64,8,8,1,62,31,42.413241155,45.072583558,k_loop,compute,5,-1,-1,2.659342403
8000,64,8,8,1,62,32,45.072587258,49.526741993,k_loop,send,6,56,106,4.454154735
8000,64,8,8,1,62,33,49.526748164,49.530543906,k_loop,send,6,57,106,0.003795742
8000,64,8,8,1,62,34,49.530545169,50.224870915,k_loop,send,6,58,106,0.694325746
8000,64,8,8,1,62,35,50.224885105,50.228989317,k_loop,send,6,59,106,0.004104212
8000,64,8,8,1,62,36,50.228990186,50.233352989,k_loop,send,6,60,106,0.004362803
8000,64,8,8,1,62,37,50.233354272,50.238985540,k_loop,send,6,61,106,0.005631268
8000,64,8,8,1,62,38,50.238986656,50.242914268,k_loop,send,6,63,106,0.003927612
8000,64,8,8,1,62,39,50.242928844,50.242930011,k_loop,alloc,6,-1,206,0.000001167
8000,64,8,8,1,62,40,50.242930446,50.677604907,k_loop,recv,6,54,206,0.434674461
8000,64,8,8,1,62,41,50.677607504,53.273619405,k_loop,compute,6,-1,-1,2.596011901
8000,64,8,8,1,62,42,53.273627153,53.273627812,k_loop,alloc,7,-1,107,0.000000659
8000,64,8,8,1,62,43,53.273628325,58.332726989,k_loop,recv,7,63,107,5.059098664
8000,64,8,8,1,62,44,58.332729358,58.340256856,k_loop,send,7,6,207,0.007527498
8000,64,8,8,1,62,45,58.340258635,58.343142453,k_loop,send,7,14,207,0.002883818
8000,64,8,8,1,62,46,58.343143475,58.602923403,k_loop,send,7,22,207,0.259779928
8000,64,8,8,1,62,47,58.602925540,58.970753710,k_loop,send,7,30,207,0.367828170
8000,64,8,8,1,62,48,58.970756277,58.973236216,k_loop,send,7,38,207,0.002479939
8000,64,8,8,1,62,49,58.973236828,58.975596978,k_loop,send,7,46,207,0.002360150
8000,64,8,8,1,62,50,58.975597836,58.978047004,k_loop,send,7,54,207,0.002449168
8000,64,8,8,1,62,51,58.978047877,61.368116299,k_loop,compute,7,-1,-1,2.390068422
8000,64,8,8,1,62,52,61.370247652,67.570054270,gather,send,-1,0,300,6.199806618
