N,p,Pr,Pc,rep,rank,seq,t_start,t_end,phase,kind,k,peer,tag,dur_sec
8000,32,8,4,1,28,0,0.000000000,0.490788477,scatter_a,recv,0,0,100,0.490788477
8000,32,8,4,1,28,1,0.490790927,0.513562462,k_loop,send,0,29,100,0.022771535
8000,32,8,4,1,28,2,0.513563111,0.526756659,k_loop,send,0,30,100,0.013193548
8000,32,8,4,1,28,3,0.526757309,0.539418702,k_loop,send,0,31,100,0.012661393
8000,32,8,4,1,28,4,0.539419295,0.539430263,k_loop,alloc,0,-1,200,0.000010968
8000,32,8,4,1,28,5,0.539430713,1.356274878,k_loop,recv,0,0,200,0.816844165
8000,32,8,4,1,28,6,1.356282492,22.467273161,k_loop,compute,0,-1,-1,21.110990669
8000,32,8,4,1,28,7,22.467282773,22.467305144,k_loop,alloc,1,-1,101,0.000022371
8000,32,8,4,1,28,8,22.467305534,22.488097728,k_loop,recv,1,29,101,0.020792194
8000,32,8,4,1,28,9,22.490014512,22.490028617,k_loop,alloc,1,-1,201,0.000014105
8000,32,8,4,1,28,10,22.490029704,22.768955842,k_loop,recv,1,4,201,0.278926138
8000,32,8,4,1,28,11,22.768959327,43.783285547,k_loop,compute,1,-1,-1,21.014326220
8000,32,8,4,1,28,12,43.784347826,43.784370525,k_loop,alloc,2,-1,102,0.000022699
8000,32,8,4,1,28,13,43.784371392,44.039678115,k_loop,recv,2,30,102,0.255306723
8000,32,8,4,1,28,14,44.039682337,44.039682651,k_loop,alloc,2,-1,202,0.000000314
8000,32,8,4,1,28,15,44.039683092,44.158454797,k_loop,recv,2,8,202,0.118771705
8000,32,8,4,1,28,16,44.158457198,65.202131908,k_loop,compute,2,-1,-1,21.043674710
8000,32,8,4,1,28,17,65.202149721,65.202152398,k_loop,alloc,3,-1,103,0.000002677
8000,32,8,4,1,28,18,65.202152787,65.346315442,k_loop,recv,3,31,103,0.144162655
8000,32,8,4,1,28,19,65.346318081,65.346318376,k_loop,alloc,3,-1,203,0.000000295
8000,32,8,4,1,28,20,65.346318905,65.515634716,k_loop,recv,3,12,203,0.169315811
8000,32,8,4,1,28,21,65.515636103,86.555302299,k_loop,compute,3,-1,-1,21.039666196
8000,32,8,4,1,28,22,86.556248653,87.042953768,gather,send,-1,0,300,0.486705115
