N,p,Pr,Pc,rep,rank,seq,t_start,t_end,phase,kind,k,peer,tag,dur_sec
8000,16,4,4,1,0,0,0.000084991,0.038779662,scatter_a,compute,0,0,100,0.038694671
8000,16,4,4,1,0,1,0.038782642,0.038798290,scatter_a,alloc,1,1,100,0.000015648
8000,16,4,4,1,0,2,0.038798646,0.075180163,scatter_a,pack,1,1,100,0.036381517
8000,16,4,4,1,0,3,0.075181741,0.094022244,scatter_a,send,1,1,100,0.018840503
8000,16,4,4,1,0,4,0.095865196,0.095876207,scatter_a,alloc,2,2,100,0.000011011
8000,16,4,4,1,0,5,0.095877019,0.135052212,scatter_a,pack,2,2,100,0.039175193
8000,16,4,4,1,0,6,0.135053867,0.153556221,scatter_a,send,2,2,100,0.018502354
8000,16,4,4,1,0,7,0.153557837,0.153558365,scatter_a,alloc,3,3,100,0.000000528
8000,16,4,4,1,0,8,0.153558716,0.170091348,scatter_a,pack,3,3,100,0.016532632
8000,16,4,4,1,0,9,0.170092084,0.192887706,scatter_a,send,3,3,100,0.022795622
8000,16,4,4,1,0,10,0.192888995,0.192889220,scatter_a,alloc,0,4,100,0.000000225
8000,16,4,4,1,0,11,0.192889640,0.217905979,scatter_a,pack,0,4,100,0.025016339
8000,16,4,4,1,0,12,0.217907024,0.236259360,scatter_a,send,0,4,100,0.018352336
8000,16,4,4,1,0,13,0.236260246,0.236260439,scatter_a,alloc,1,5,100,0.000000193
8000,16,4,4,1,0,14,0.236260857,0.255421990,scatter_a,pack,1,5,100,0.019161133
8000,16,4,4,1,0,15,0.255422608,0.276524480,scatter_a,send,1,5,100,0.021101872
8000,16,4,4,1,0,16,0.276525500,0.276525882,scatter_a,alloc,2,6,100,0.000000382
8000,16,4,4,1,0,17,0.276526288,0.296084676,scatter_a,pack,2,6,100,0.019558388
8000,16,4,4,1,0,18,0.296085236,0.314199627,scatter_a,send,2,6,100,0.018114391
8000,16,4,4,1,0,19,0.314200491,0.314200627,scatter_a,alloc,3,7,100,0.000000136
8000,16,4,4,1,0,20,0.314201053,0.330402252,scatter_a,pack,3,7,100,0.016201199
8000,16,4,4,1,0,21,0.330403005,0.351401995,scatter_a,send,3,7,100,0.020998990
8000,16,4,4,1,0,22,0.351402948,0.351403235,scatter_a,alloc,0,8,100,0.000000287
8000,16,4,4,1,0,23,0.351403607,0.373516167,scatter_a,pack,0,8,100,0.022112560
8000,16,4,4,1,0,24,0.373516700,0.391845760,scatter_a,send,0,8,100,0.018329060
8000,16,4,4,1,0,25,0.391846955,0.391847131,scatter_a,alloc,1,9,100,0.000000176
8000,16,4,4,1,0,26,0.391847503,0.410710144,scatter_a,pack,1,9,100,0.018862641
8000,16,4,4,1,0,27,0.410710712,0.432231976,scatter_a,send,1,9,100,0.021521264
8000,16,4,4,1,0,28,0.432233247,0.432233508,scatter_a,alloc,2,10,100,0.000000261
8000,16,4,4,1,0,29,0.432233875,0.451614658,scatter_a,pack,2,10,100,0.019380783
8000,16,4,4,1,0,30,0.451615221,0.470226123,scatter_a,send,2,10,100,0.018610902
8000,16,4,4,1,0,31,0.470227190,0.470227457,scatter_a,alloc,3,11,100,0.000000267
8000,16,4,4,1,0,32,0.470227810,0.486511761,scatter_a,pack,3,11,100,0.016283951
8000,16,4,4,1,0,33,0.486512436,0.507892173,scatter_a,send,3,11,100,0.021379737
8000,16,4,4,1,0,34,0.507893094,0.507893535,scatter_a,alloc,0,12,100,0.000000441
8000,16,4,4,1,0,35,0.507897845,0.530177713,scatter_a,pack,0,12,100,0.022279868
8000,16,4,4,1,0,36,0.530179197,0.548560875,scatter_a,send,0,12,100,0.018381678
8000,16,4,4,1,0,37,0.548571040,0.548572239,scatter_a,alloc,1,13,100,0.000001199
8000,16,4,4,1,0,38,0.548572606,0.567429168,scatter_a,pack,1,13,100,0.018856562
8000,16,4,4,1,0,39,0.567430048,0.588445201,scatter_a,send,1,13,100,0.021015153
8000,16,4,4,1,0,40,0.588446317,0.588446666,scatter_a,alloc,2,14,100,0.000000349
8000,16,4,4,1,0,41,0.588447008,0.607735915,scatter_a,pack,2,14,100,0.019288907
8000,16,4,4,1,0,42,0.607736567,0.626280759,scatter_a,send,2,14,100,0.018544192
8000,16,4,4,1,0,43,0.626282269,0.626283168,scatter_a,alloc,3,15,100,0.000000899
8000,16,4,4,1,0,44,0.626283530,0.642387603,scatter_a,pack,3,15,100,0.016104073
8000,16,4,4,1,0,45,0.642388633,0.662932140,scatter_a,send,3,15,100,0.020543507
8000,16,4,4,1,0,46,0.662933576,0.701200202,scatter_b,compute,0,0,200,0.038266626
8000,16,4,4,1,0,47,0.701201243,0.701202058,scatter_b,alloc,0,1,200,0.000000815
8000,16,4,4,1,0,48,0.701202361,0.720767872,scatter_b,pack,0,1,200,0.019565511
8000,16,4,4,1,0,49,0.720768469,0.741336402,scatter_b,send,0,1,200,0.020567933
8000,16,4,4,1,0,50,0.741337597,0.741337909,scatter_b,alloc,0,2,200,0.000000312
