N,p,Pr,Pc,rep,rank,seq,t_start,t_end,phase,kind,k,peer,tag,dur_sec
8000,64,8,8,1,1,0,0.000000000,0.028534415,scatter_a,recv,1,0,100,0.028534415
8000,64,8,8,1,1,1,0.028537701,0.729804883,scatter_b,recv,0,0,200,0.701267182
8000,64,8,8,1,1,2,0.729813287,0.729838042,k_loop,alloc,0,-1,100,0.000024755
8000,64,8,8,1,1,3,0.729838696,1.434197961,k_loop,recv,0,0,100,0.704359265
8000,64,8,8,1,1,4,1.434199626,1.438900122,k_loop,send,0,9,200,0.004700496
8000,64,8,8,1,1,5,1.438900733,1.444976214,k_loop,send,0,17,200,0.006075481
8000,64,8,8,1,1,6,1.444976602,1.450500504,k_loop,send,0,25,200,0.005523902
8000,64,8,8,1,1,7,1.450501076,1.456040287,k_loop,send,0,33,200,0.005539211
8000,64,8,8,1,1,8,1.456041215,1.462529971,k_loop,send,0,41,200,0.006488756
8000,64,8,8,1,1,9,1.462530970,1.467435637,k_loop,send,0,49,200,0.004904667
8000,64,8,8,1,1,10,1.467436469,1.473245775,k_loop,send,0,57,200,0.005809306
8000,64,8,8,1,1,11,1.473247225,9.456356872,k_loop,compute,0,-1,-1,7.983109647
8000,64,8,8,1,1,12,9.456372936,9.469895651,k_loop,send,1,0,101,0.013522715
8000,64,8,8,1,1,13,9.469897170,9.475344726,k_loop,send,1,2,101,0.005447556
8000,64,8,8,1,1,14,9.475345632,9.482018775,k_loop,send,1,3,101,0.006673143
8000,64,8,8,1,1,15,9.482019166,9.621308746,k_loop,send,1,4,101,0.139289580
8000,64,8,8,1,1,16,9.621311044,9.628068354,k_loop,send,1,5,101,0.006757310
8000,64,8,8,1,1,17,9.628069882,9.635867643,k_loop,send,1,6,101,0.007797761
8000,64,8,8,1,1,18,9.635868707,9.642911382,k_loop,send,1,7,101,0.007042675
8000,64,8,8,1,1,19,9.642913261,9.642942036,k_loop,alloc,1,-1,201,0.000028775
8000,64,8,8,1,1,20,9.642942634,9.650119054,k_loop,recv,1,9,201,0.007176420
8000,64,8,8,1,1,21,9.650119926,17.449510163,k_loop,compute,1,-1,-1,7.799390237
8000,64,8,8,1,1,22,17.450274828,17.450299501,k_loop,alloc,2,-1,102,0.000024673
8000,64,8,8,1,1,23,17.450300545,17.457277381,k_loop,recv,2,2,102,0.006976836
8000,64,8,8,1,1,24,17.458047127,17.458058040,k_loop,alloc,2,-1,202,0.000010913
8000,64,8,8,1,1,25,17.458059470,17.594843918,k_loop,recv,2,17,202,0.136784448
8000,64,8,8,1,1,26,17.594845035,25.493793463,k_loop,compute,2,-1,-1,7.898948428
8000,64,8,8,1,1,27,25.493823617,25.493824092,k_loop,alloc,3,-1,103,0.000000475
8000,64,8,8,1,1,28,25.493824777,25.499001877,k_loop,recv,3,3,103,0.005177100
8000,64,8,8,1,1,29,25.499004656,25.499006131,k_loop,alloc,3,-1,203,0.000001475
8000,64,8,8,1,1,30,25.499006729,25.524261879,k_loop,recv,3,25,203,0.025255150
8000,64,8,8,1,1,31,25.524263337,32.864314451,k_loop,compute,3,-1,-1,7.340051114
8000,64,8,8,1,1,32,32.864345127,32.864345753,k_loop,alloc,4,-1,104,0.000000626
8000,64,8,8,1,1,33,32.864346455,33.527192229,k_loop,recv,4,4,104,0.662845774
8000,64,8,8,1,1,34,33.527195879,33.527197049,k_loop,alloc,4,-1,204,0.000001170
8000,64,8,8,1,1,35,33.527209465,34.148834653,k_loop,recv,4,33,204,0.621625188
8000,64,8,8,1,1,36,34.148835671,42.033352689,k_loop,compute,4,-1,-1,7.884517018
8000,64,8,8,1,1,37,42.033383002,42.033383357,k_loop,alloc,5,-1,105,0.000000355
8000,64,8,8,1,1,38,42.033384084,42.038041756,k_loop,recv,5,5,105,0.004657672
8000,64,8,8,1,1,39,42.038044024,42.038044532,k_loop,alloc,5,-1,205,0.000000508
8000,64,8,8,1,1,40,42.038052597,42.041460615,k_loop,recv,5,41,205,0.003408018
8000,64,8,8,1,1,41,42.041461587,50.007931586,k_loop,compute,5,-1,-1,7.966469999
8000,64,8,8,1,1,42,50.007962986,50.007963485,k_loop,alloc,6,-1,106,0.000000499
8000,64,8,8,1,1,43,50.007964115,50.013779233,k_loop,recv,6,6,106,0.005815118
8000,64,8,8,1,1,44,50.013781338,50.013781991,k_loop,alloc,6,-1,206,0.000000653
8000,64,8,8,1,1,45,50.013782528,50.017170858,k_loop,recv,6,49,206,0.003388330
8000,64,8,8,1,1,46,50.017172405,57.568660441,k_loop,compute,6,-1,-1,7.551488036
8000,64,8,8,1,1,47,57.568666055,57.568666633,k_loop,alloc,7,-1,107,0.000000578
8000,64,8,8,1,1,48,57.568667315,57.641081310,k_loop,recv,7,7,107,0.072413995
8000,64,8,8,1,1,49,57.641085059,57.641086026,k_loop,alloc,7,-1,207,0.000000967
8000,64,8,8,1,1,50,57.641086862,57.760528114,k_loop,recv,7,57,207,0.119441252
8000,64,8,8,1,1,51,57.760529564,64.955630002,k_loop,compute,7,-1,-1,7.195100438
8000,64,8,8,1,1,52,64.958351499,64.963068482,gather,send,-1,0,300,0.004716983
