N,p,Pr,Pc,rep,rank,seq,t_start,t_end,phase,kind,k,peer,tag,dur_sec
8000,32,8,4,1,27,0,0.000000000,0.478396856,scatter_a,recv,3,0,100,0.478396856
8000,32,8,4,1,27,1,0.478399272,0.478410187,k_loop,alloc,0,-1,100,0.000010915
8000,32,8,4,1,27,2,0.478410657,0.487643843,k_loop,recv,0,24,100,0.009233186
8000,32,8,4,1,27,3,0.487644637,0.487655285,k_loop,alloc,0,-1,200,0.000010648
8000,32,8,4,1,27,4,0.487655698,1.339738448,k_loop,recv,0,3,200,0.852082750
8000,32,8,4,1,27,5,1.339743919,22.272944501,k_loop,compute,0,-1,-1,20.933200582
8000,32,8,4,1,27,6,22.274007123,22.274026984,k_loop,alloc,1,-1,101,0.000019861
8000,32,8,4,1,27,7,22.274027913,22.635505583,k_loop,recv,1,25,101,0.361477670
8000,32,8,4,1,27,8,22.637670213,22.637680143,k_loop,alloc,1,-1,201,0.000009930
8000,32,8,4,1,27,9,22.637681142,22.763737107,k_loop,recv,1,7,201,0.126055965
8000,32,8,4,1,27,10,22.763740224,43.556249447,k_loop,compute,1,-1,-1,20.792509223
8000,32,8,4,1,27,11,43.556271909,43.556272717,k_loop,alloc,2,-1,102,0.000000808
8000,32,8,4,1,27,12,43.556273159,44.160665227,k_loop,recv,2,26,102,0.604392068
8000,32,8,4,1,27,13,44.160669754,44.160670264,k_loop,alloc,2,-1,202,0.000000510
8000,32,8,4,1,27,14,44.160670768,44.168593441,k_loop,recv,2,11,202,0.007922673
8000,32,8,4,1,27,15,44.168594678,64.961654931,k_loop,compute,2,-1,-1,20.793060253
8000,32,8,4,1,27,16,64.961665687,65.500650281,k_loop,send,3,24,103,0.538984594
8000,32,8,4,1,27,17,65.500651850,65.507096365,k_loop,send,3,25,103,0.006444515
8000,32,8,4,1,27,18,65.507097155,65.515642601,k_loop,send,3,26,103,0.008545446
8000,32,8,4,1,27,19,65.515643965,65.515644307,k_loop,alloc,3,-1,203,0.000000342
8000,32,8,4,1,27,20,65.515644838,65.523553125,k_loop,recv,3,15,203,0.007908287
8000,32,8,4,1,27,21,65.523554658,86.263119645,k_loop,compute,3,-1,-1,20.739564987
8000,32,8,4,1,27,22,86.264115844,87.030184567,gather,send,-1,0,300,0.766068723
