N,p,Pr,Pc,rep,rank,seq,t_start,t_end,phase,kind,k,peer,tag,dur_sec
8000,64,8,8,1,4,0,0.000000000,0.067699966,scatter_a,recv,4,0,100,0.067699966
8000,64,8,8,1,4,1,0.067702620,0.762724133,scatter_b,recv,0,0,200,0.695021513
8000,64,8,8,1,4,2,0.762731352,0.762754543,k_loop,alloc,0,-1,100,0.000023191
8000,64,8,8,1,4,3,0.762755014,1.452005405,k_loop,recv,0,0,100,0.689250391
8000,64,8,8,1,4,4,1.452007761,1.457702321,k_loop,send,0,12,200,0.005694560
8000,64,8,8,1,4,5,1.457703017,1.464100956,k_loop,send,0,20,200,0.006397939
8000,64,8,8,1,4,6,1.464101567,1.470187262,k_loop,send,0,28,200,0.006085695
8000,64,8,8,1,4,7,1.470187952,1.476114105,k_loop,send,0,36,200,0.005926153
8000,64,8,8,1,4,8,1.476115062,1.482475653,k_loop,send,0,44,200,0.006360591
8000,64,8,8,1,4,9,1.482476229,1.489219197,k_loop,send,0,52,200,0.006742968
8000,64,8,8,1,4,10,1.489219975,1.494036164,k_loop,send,0,60,200,0.004816189
8000,64,8,8,1,4,11,1.494036884,9.613018607,k_loop,compute,0,-1,-1,8.118981723
8000,64,8,8,1,4,12,9.613993429,9.614021710,k_loop,alloc,1,-1,101,0.000028281
8000,64,8,8,1,4,13,9.614023167,9.621241945,k_loop,recv,1,1,101,0.007218778
8000,64,8,8,1,4,14,9.621244704,9.621260053,k_loop,alloc,1,-1,201,0.000015349
8000,64,8,8,1,4,15,9.621260582,9.628555683,k_loop,recv,1,12,201,0.007295101
8000,64,8,8,1,4,16,9.628557179,17.318141703,k_loop,compute,1,-1,-1,7.689584524
8000,64,8,8,1,4,17,17.318172416,17.318173143,k_loop,alloc,2,-1,102,0.000000727
8000,64,8,8,1,4,18,17.318173691,17.467111106,k_loop,recv,2,2,102,0.148937415
8000,64,8,8,1,4,19,17.467115208,17.467116122,k_loop,alloc,2,-1,202,0.000000914
8000,64,8,8,1,4,20,17.467116633,17.600437459,k_loop,recv,2,20,202,0.133320826
8000,64,8,8,1,4,21,17.600439347,23.995859903,k_loop,compute,2,-1,-1,6.395420556
8000,64,8,8,1,4,22,23.995866882,23.995868178,k_loop,alloc,3,-1,103,0.000001296
8000,64,8,8,1,4,23,23.995868566,25.509236293,k_loop,recv,3,3,103,1.513367727
8000,64,8,8,1,4,24,25.509256351,25.509256920,k_loop,alloc,3,-1,203,0.000000569
8000,64,8,8,1,4,25,25.509257569,25.834045410,k_loop,recv,3,28,203,0.324787841
8000,64,8,8,1,4,26,25.834049176,33.517683723,k_loop,compute,3,-1,-1,7.683634547
8000,64,8,8,1,4,27,33.517688678,33.522971844,k_loop,send,4,0,104,0.005283166
8000,64,8,8,1,4,28,33.522972425,33.527135964,k_loop,send,4,1,104,0.004163539
8000,64,8,8,1,4,29,33.527137296,33.529686710,k_loop,send,4,2,104,0.002549414
8000,64,8,8,1,4,30,33.529688061,33.678157050,k_loop,send,4,3,104,0.148468989
8000,64,8,8,1,4,31,33.678157827,33.680527949,k_loop,send,4,5,104,0.002370122
8000,64,8,8,1,4,32,33.680528287,33.683067292,k_loop,send,4,6,104,0.002539005
8000,64,8,8,1,4,33,33.683067739,33.697771033,k_loop,send,4,7,104,0.014703294
8000,64,8,8,1,4,34,33.697773524,33.697773997,k_loop,alloc,4,-1,204,0.000000473
8000,64,8,8,1,4,35,33.697786555,34.176302222,k_loop,recv,4,36,204,0.478515667
8000,64,8,8,1,4,36,34.176313078,41.894303693,k_loop,compute,4,-1,-1,7.717990615
8000,64,8,8,1,4,37,41.894319910,41.894320408,k_loop,alloc,5,-1,105,0.000000498
8000,64,8,8,1,4,38,41.894320845,42.048146724,k_loop,recv,5,5,105,0.153825879
8000,64,8,8,1,4,39,42.048150303,42.048151710,k_loop,alloc,5,-1,205,0.000001407
8000,64,8,8,1,4,40,42.048152223,42.196417641,k_loop,recv,5,44,205,0.148265418
8000,64,8,8,1,4,41,42.196419287,49.761060506,k_loop,compute,5,-1,-1,7.564641219
8000,64,8,8,1,4,42,49.761090736,49.761091546,k_loop,alloc,6,-1,106,0.000000810
8000,64,8,8,1,4,43,49.761092042,50.049315098,k_loop,recv,6,6,106,0.288223056
8000,64,8,8,1,4,44,50.049318479,50.049319625,k_loop,alloc,6,-1,206,0.000001146
8000,64,8,8,1,4,45,50.049320211,50.195766921,k_loop,recv,6,52,206,0.146446710
8000,64,8,8,1,4,46,50.195768609,57.978941556,k_loop,compute,6,-1,-1,7.783172947
8000,64,8,8,1,4,47,57.978949093,57.978949887,k_loop,alloc,7,-1,107,0.000000794
8000,64,8,8,1,4,48,57.978950472,57.982114375,k_loop,recv,7,7,107,0.003163903
8000,64,8,8,1,4,49,57.982118272,57.982119912,k_loop,alloc,7,-1,207,0.000001640
8000,64,8,8,1,4,50,57.982120459,58.328907001,k_loop,recv,7,60,207,0.346786542
8000,64,8,8,1,4,51,58.328908606,65.903843864,k_loop,compute,7,-1,-1,7.574935258
8000,64,8,8,1,4,52,65.906828878,65.994432914,gather,send,-1,0,300,0.087604036
