N,p,Pr,Pc,rep,rank,seq,t_start,t_end,phase,kind,k,peer,tag,dur_sec
8000,64,8,8,1,54,0,0.000000000,0.607567584,scatter_a,recv,6,0,100,0.607567584
8000,64,8,8,1,54,1,0.607570149,1.245697623,scatter_b,recv,6,0,200,0.638127474
8000,64,8,8,1,54,2,1.245704322,1.245717053,k_loop,alloc,0,-1,100,0.000012731
8000,64,8,8,1,54,3,1.245717531,1.251671205,k_loop,recv,0,48,100,0.005953674
8000,64,8,8,1,54,4,1.251672198,1.251683057,k_loop,alloc,0,-1,200,0.000010859
8000,64,8,8,1,54,5,1.251683545,1.501286646,k_loop,recv,0,6,200,0.249603101
8000,64,8,8,1,54,6,1.501288752,8.564744088,k_loop,compute,0,-1,-1,7.063455336
8000,64,8,8,1,54,7,8.565522863,8.565548807,k_loop,alloc,1,-1,101,0.000025944
8000,64,8,8,1,54,8,8.565549480,9.499296880,k_loop,recv,1,49,101,0.933747400
8000,64,8,8,1,54,9,9.500105098,9.500116073,k_loop,alloc,1,-1,201,0.000010975
8000,64,8,8,1,54,10,9.500117106,9.737553775,k_loop,recv,1,14,201,0.237436669
8000,64,8,8,1,54,11,9.737558712,17.288211326,k_loop,compute,1,-1,-1,7.550652614
8000,64,8,8,1,54,12,17.288238629,17.288239574,k_loop,alloc,2,-1,102,0.000000945
8000,64,8,8,1,54,13,17.288240117,17.552536594,k_loop,recv,2,50,102,0.264296477
8000,64,8,8,1,54,14,17.552539268,17.552539707,k_loop,alloc,2,-1,202,0.000000439
8000,64,8,8,1,54,15,17.552540185,17.689333787,k_loop,recv,2,22,202,0.136793602
8000,64,8,8,1,54,16,17.689335294,25.570270001,k_loop,compute,2,-1,-1,7.880934707
8000,64,8,8,1,54,17,25.570299347,25.570300020,k_loop,alloc,3,-1,103,0.000000673
8000,64,8,8,1,54,18,25.570300674,25.653066887,k_loop,recv,3,51,103,0.082766213
8000,64,8,8,1,54,19,25.653070934,25.653072269,k_loop,alloc,3,-1,203,0.000001335
8000,64,8,8,1,54,20,25.653072894,25.859368958,k_loop,recv,3,30,203,0.206296064
8000,64,8,8,1,54,21,25.859370908,33.535978940,k_loop,compute,3,-1,-1,7.676608032
8000,64,8,8,1,54,22,33.535984389,33.535985010,k_loop,alloc,4,-1,104,0.000000621
8000,64,8,8,1,54,23,33.535985414,34.167347989,k_loop,recv,4,52,104,0.631362575
8000,64,8,8,1,54,24,34.167367222,34.167367999,k_loop,alloc,4,-1,204,0.000000777
8000,64,8,8,1,54,25,34.167368577,34.196420319,k_loop,recv,4,38,204,0.029051742
8000,64,8,8,1,54,26,34.196422383,41.934711166,k_loop,compute,4,-1,-1,7.738288783
8000,64,8,8,1,54,27,41.934715923,41.934716503,k_loop,alloc,5,-1,105,0.000000580
8000,64,8,8,1,54,28,41.934717311,42.393172160,k_loop,recv,5,53,105,0.458454849
8000,64,8,8,1,54,29,42.393175899,42.393176341,k_loop,alloc,5,-1,205,0.000000442
8000,64,8,8,1,54,30,42.393177160,42.411172966,k_loop,recv,5,46,205,0.017995806
8000,64,8,8,1,54,31,42.411174394,49.881107465,k_loop,compute,5,-1,-1,7.469933071
8000,64,8,8,1,54,32,49.881120495,49.886155637,k_loop,send,6,48,106,0.005035142
8000,64,8,8,1,54,33,49.886156245,49.891348791,k_loop,send,6,49,106,0.005192546
8000,64,8,8,1,54,34,49.891350057,49.895513637,k_loop,send,6,50,106,0.004163580
8000,64,8,8,1,54,35,49.895528883,49.900220458,k_loop,send,6,51,106,0.004691575
8000,64,8,8,1,54,36,49.900220916,50.192437472,k_loop,send,6,52,106,0.292216556
8000,64,8,8,1,54,37,50.192438819,50.355381105,k_loop,send,6,53,106,0.162942286
8000,64,8,8,1,54,38,50.355384289,50.359915160,k_loop,send,6,55,106,0.004530871
8000,64,8,8,1,54,39,50.359915701,50.363159866,k_loop,send,6,6,206,0.003244165
8000,64,8,8,1,54,40,50.363160574,50.366311986,k_loop,send,6,14,206,0.003151412
8000,64,8,8,1,54,41,50.366313559,50.406891065,k_loop,send,6,22,206,0.040577506
8000,64,8,8,1,54,42,50.406893360,50.667487195,k_loop,send,6,30,206,0.260593835
8000,64,8,8,1,54,43,50.667490466,50.670018395,k_loop,send,6,38,206,0.002527929
8000,64,8,8,1,54,44,50.670019574,50.673882431,k_loop,send,6,46,206,0.003862857
8000,64,8,8,1,54,45,50.673884374,50.677685414,k_loop,send,6,62,206,0.003801040
8000,64,8,8,1,54,46,50.677686936,58.088034069,k_loop,compute,6,-1,-1,7.410347133
8000,64,8,8,1,54,47,58.088056465,58.088057443,k_loop,alloc,7,-1,107,0.000000978
8000,64,8,8,1,54,48,58.088057932,58.723140862,k_loop,recv,7,55,107,0.635082930
8000,64,8,8,1,54,49,58.723147652,58.723148320,k_loop,alloc,7,-1,207,0.000000668
8000,64,8,8,1,54,50,58.723149085,58.978122624,k_loop,recv,7,62,207,0.254973539
8000,64,8,8,1,54,51,58.978124123,66.215418578,k_loop,compute,7,-1,-1,7.237294455
8000,64,8,8,1,54,52,66.216987015,67.483721189,gather,send,-1,0,300,1.266734174
