N,p,Pr,Pc,rep,rank,seq,t_start,t_end,phase,kind,k,peer,tag,dur_sec
8000,64,8,8,1,50,0,0.000000000,0.562710944,scatter_a,recv,2,0,100,0.562710944
8000,64,8,8,1,50,1,0.562713479,1.211432992,scatter_b,recv,6,0,200,0.648719513
8000,64,8,8,1,50,2,1.211438843,1.211457460,k_loop,alloc,0,-1,100,0.000018617
8000,64,8,8,1,50,3,1.211457900,1.220321809,k_loop,recv,0,48,100,0.008863909
8000,64,8,8,1,50,4,1.220323454,1.220334214,k_loop,alloc,0,-1,200,0.000010760
8000,64,8,8,1,50,5,1.220334701,1.474133125,k_loop,recv,0,2,200,0.253798424
8000,64,8,8,1,50,6,1.474135722,8.184728512,k_loop,compute,0,-1,-1,6.710592790
8000,64,8,8,1,50,7,8.185438668,8.185470242,k_loop,alloc,1,-1,101,0.000031574
8000,64,8,8,1,50,8,8.185471855,9.465321087,k_loop,recv,1,49,101,1.279849232
8000,64,8,8,1,50,9,9.466283410,9.466293890,k_loop,alloc,1,-1,201,0.000010480
8000,64,8,8,1,50,10,9.466294868,9.599825446,k_loop,recv,1,10,201,0.133530578
8000,64,8,8,1,50,11,9.599828278,17.176493037,k_loop,compute,1,-1,-1,7.576664759
8000,64,8,8,1,50,12,17.176509512,17.368807597,k_loop,send,2,48,102,0.192298085
8000,64,8,8,1,50,13,17.368810093,17.374874168,k_loop,send,2,49,102,0.006064075
8000,64,8,8,1,50,14,17.374875513,17.379443663,k_loop,send,2,51,102,0.004568150
8000,64,8,8,1,50,15,17.379444696,17.449279016,k_loop,send,2,52,102,0.069834320
8000,64,8,8,1,50,16,17.449280148,17.547863473,k_loop,send,2,53,102,0.098583325
8000,64,8,8,1,50,17,17.547864349,17.552666617,k_loop,send,2,54,102,0.004802268
8000,64,8,8,1,50,18,17.552667394,17.556828730,k_loop,send,2,55,102,0.004161336
8000,64,8,8,1,50,19,17.556830219,17.556830540,k_loop,alloc,2,-1,202,0.000000321
8000,64,8,8,1,50,20,17.556831080,17.697678773,k_loop,recv,2,18,202,0.140847693
8000,64,8,8,1,50,21,17.697681522,25.573053543,k_loop,compute,2,-1,-1,7.875372021
8000,64,8,8,1,50,22,25.573080647,25.573081350,k_loop,alloc,3,-1,103,0.000000703
8000,64,8,8,1,50,23,25.573081779,25.639681046,k_loop,recv,3,51,103,0.066599267
8000,64,8,8,1,50,24,25.639684940,25.639686186,k_loop,alloc,3,-1,203,0.000001246
8000,64,8,8,1,50,25,25.639686805,25.803453206,k_loop,recv,3,26,203,0.163766401
8000,64,8,8,1,50,26,25.803455235,33.494311221,k_loop,compute,3,-1,-1,7.690855986
8000,64,8,8,1,50,27,33.494318597,33.494319499,k_loop,alloc,4,-1,104,0.000000902
8000,64,8,8,1,50,28,33.494320205,34.152195457,k_loop,recv,4,52,104,0.657875252
8000,64,8,8,1,50,29,34.152213646,34.152214673,k_loop,alloc,4,-1,204,0.000001027
8000,64,8,8,1,50,30,34.152215259,34.179356827,k_loop,recv,4,34,204,0.027141568
8000,64,8,8,1,50,31,34.179358458,41.923678988,k_loop,compute,4,-1,-1,7.744320530
8000,64,8,8,1,50,32,41.923683721,41.923684286,k_loop,alloc,5,-1,105,0.000000565
8000,64,8,8,1,50,33,41.923684958,42.120723013,k_loop,recv,5,53,105,0.197038055
8000,64,8,8,1,50,34,42.120727319,42.120728562,k_loop,alloc,5,-1,205,0.000001243
8000,64,8,8,1,50,35,42.120748755,42.240787697,k_loop,recv,5,42,205,0.120038942
8000,64,8,8,1,50,36,42.240789301,49.748101937,k_loop,compute,5,-1,-1,7.507312636
8000,64,8,8,1,50,37,49.748133692,49.748134206,k_loop,alloc,6,-1,106,0.000000514
8000,64,8,8,1,50,38,49.748134907,49.895632680,k_loop,recv,6,54,106,0.147497773
8000,64,8,8,1,50,39,49.895634743,50.022833034,k_loop,send,6,2,206,0.127198291
8000,64,8,8,1,50,40,50.022834508,50.263652977,k_loop,send,6,10,206,0.240818469
8000,64,8,8,1,50,41,50.263654928,50.389511451,k_loop,send,6,18,206,0.125856523
8000,64,8,8,1,50,42,50.389514115,50.393673907,k_loop,send,6,26,206,0.004159792
8000,64,8,8,1,50,43,50.393675325,50.398335839,k_loop,send,6,34,206,0.004660514
8000,64,8,8,1,50,44,50.398336706,50.403172174,k_loop,send,6,42,206,0.004835468
8000,64,8,8,1,50,45,50.403173291,50.405713564,k_loop,send,6,58,206,0.002540273
8000,64,8,8,1,50,46,50.405714178,57.852522965,k_loop,compute,6,-1,-1,7.446808787
8000,64,8,8,1,50,47,57.852530469,57.852531503,k_loop,alloc,7,-1,107,0.000001034
8000,64,8,8,1,50,48,57.852532020,57.971456037,k_loop,recv,7,55,107,0.118924017
8000,64,8,8,1,50,49,57.971460668,57.971462219,k_loop,alloc,7,-1,207,0.000001551
8000,64,8,8,1,50,50,57.971463118,58.599635874,k_loop,recv,7,58,207,0.628172756
8000,64,8,8,1,50,51,58.599638493,65.906612931,k_loop,compute,7,-1,-1,7.306974438
8000,64,8,8,1,50,52,65.909570241,67.438383951,gather,send,-1,0,300,1.528813710
