N,p,Pr,Pc,rep,rank,seq,t_start,t_end,phase,kind,k,peer,tag,dur_sec
8000,64,8,8,1,56,0,0.000000000,0.629118561,scatter_a,recv,0,0,100,0.629118561
8000,64,8,8,1,56,1,0.629121353,1.261195948,scatter_b,recv,7,0,200,0.632074595
8000,64,8,8,1,56,2,1.261203179,1.282394031,k_loop,send,0,57,100,0.021190852
8000,64,8,8,1,56,3,1.282394788,1.288933251,k_loop,send,0,58,100,0.006538463
8000,64,8,8,1,56,4,1.288933670,1.294927194,k_loop,send,0,59,100,0.005993524
8000,64,8,8,1,56,5,1.294927605,1.302060649,k_loop,send,0,60,100,0.007133044
8000,64,8,8,1,56,6,1.302061100,1.307987016,k_loop,send,0,61,100,0.005925916
8000,64,8,8,1,56,7,1.307987348,1.315100386,k_loop,send,0,62,100,0.007113038
8000,64,8,8,1,56,8,1.315100802,1.322907622,k_loop,send,0,63,100,0.007806820
8000,64,8,8,1,56,9,1.322908240,1.322921679,k_loop,alloc,0,-1,200,0.000013439
8000,64,8,8,1,56,10,1.322922138,1.512863188,k_loop,recv,0,0,200,0.189941050
8000,64,8,8,1,56,11,1.512866116,9.630736212,k_loop,compute,0,-1,-1,8.117870096
8000,64,8,8,1,56,12,9.630754848,9.630792513,k_loop,alloc,1,-1,101,0.000037665
8000,64,8,8,1,56,13,9.630793088,9.647413211,k_loop,recv,1,57,101,0.016620123
8000,64,8,8,1,56,14,9.648438092,9.648461810,k_loop,alloc,1,-1,201,0.000023718
8000,64,8,8,1,56,15,9.648464687,9.655616747,k_loop,recv,1,8,201,0.007152060
8000,64,8,8,1,56,16,9.655618372,17.421056157,k_loop,compute,1,-1,-1,7.765437785
8000,64,8,8,1,56,17,17.421802757,17.421833659,k_loop,alloc,2,-1,102,0.000030902
8000,64,8,8,1,56,18,17.421835487,17.505798117,k_loop,recv,2,58,102,0.083962630
8000,64,8,8,1,56,19,17.505801227,17.505801969,k_loop,alloc,2,-1,202,0.000000742
8000,64,8,8,1,56,20,17.505802462,17.607580647,k_loop,recv,2,16,202,0.101778185
8000,64,8,8,1,56,21,17.607582277,25.282788377,k_loop,compute,2,-1,-1,7.675206100
8000,64,8,8,1,56,22,25.282819389,25.282820365,k_loop,alloc,3,-1,103,0.000000976
8000,64,8,8,1,56,23,25.282820804,25.445611698,k_loop,recv,3,59,103,0.162790894
8000,64,8,8,1,56,24,25.445616670,25.445617395,k_loop,alloc,3,-1,203,0.000000725
8000,64,8,8,1,56,25,25.445618099,25.647479192,k_loop,recv,3,24,203,0.201861093
8000,64,8,8,1,56,26,25.647481004,33.256352197,k_loop,compute,3,-1,-1,7.608871193
8000,64,8,8,1,56,27,33.256381210,33.256381987,k_loop,alloc,4,-1,104,0.000000777
8000,64,8,8,1,56,28,33.256382686,33.260365978,k_loop,recv,4,60,104,0.003983292
8000,64,8,8,1,56,29,33.260370071,33.260370692,k_loop,alloc,4,-1,204,0.000000621
8000,64,8,8,1,56,30,33.260371372,34.161003421,k_loop,recv,4,32,204,0.900632049
8000,64,8,8,1,56,31,34.161005272,41.977668801,k_loop,compute,4,-1,-1,7.816663529
8000,64,8,8,1,56,32,41.977697336,41.977698127,k_loop,alloc,5,-1,105,0.000000791
8000,64,8,8,1,56,33,41.977698886,41.989416017,k_loop,recv,5,61,105,0.011717131
8000,64,8,8,1,56,34,41.989419212,41.989419449,k_loop,alloc,5,-1,205,0.000000237
8000,64,8,8,1,56,35,41.989429468,42.119919485,k_loop,recv,5,40,205,0.130490017
8000,64,8,8,1,56,36,42.119922885,49.521518311,k_loop,compute,5,-1,-1,7.401595426
8000,64,8,8,1,56,37,49.521549035,49.521550024,k_loop,alloc,6,-1,106,0.000000989
8000,64,8,8,1,56,38,49.521550610,49.526869019,k_loop,recv,6,62,106,0.005318409
8000,64,8,8,1,56,39,49.526872749,49.526873506,k_loop,alloc,6,-1,206,0.000000757
8000,64,8,8,1,56,40,49.526874176,50.220642948,k_loop,recv,6,48,206,0.693768772
8000,64,8,8,1,56,41,50.220645141,57.430695293,k_loop,compute,6,-1,-1,7.210050152
8000,64,8,8,1,56,42,57.430702967,57.430703792,k_loop,alloc,7,-1,107,0.000000825
8000,64,8,8,1,56,43,57.430704406,57.754016062,k_loop,recv,7,63,107,0.323311656
8000,64,8,8,1,56,44,57.754019938,57.757118491,k_loop,send,7,0,207,0.003098553
8000,64,8,8,1,56,45,57.757119325,57.759859262,k_loop,send,7,8,207,0.002739937
8000,64,8,8,1,56,46,57.759861158,57.926279858,k_loop,send,7,16,207,0.166418700
8000,64,8,8,1,56,47,57.926281994,58.547795511,k_loop,send,7,24,207,0.621513517
8000,64,8,8,1,56,48,58.547797287,58.550083677,k_loop,send,7,32,207,0.002286390
8000,64,8,8,1,56,49,58.550085456,58.552490174,k_loop,send,7,40,207,0.002404718
8000,64,8,8,1,56,50,58.552491010,58.554819549,k_loop,send,7,48,207,0.002328539
8000,64,8,8,1,56,51,58.554820338,66.308967467,k_loop,compute,7,-1,-1,7.754147129
8000,64,8,8,1,56,52,66.310462961,67.505747498,gather,send,-1,0,300,1.195284537
