N,p,Pr,Pc,rep,rank,seq,t_start,t_end,phase,kind,k,peer,tag,dur_sec
8000,64,8,8,1,20,0,0.000000000,0.244885023,scatter_a,recv,4,0,100,0.244885023
8000,64,8,8,1,20,1,0.244888262,0.941809147,scatter_b,recv,2,0,200,0.696920885
8000,64,8,8,1,20,2,0.941816338,0.941837811,k_loop,alloc,0,-1,100,0.000021473
8000,64,8,8,1,20,3,0.941838302,0.947810796,k_loop,recv,0,16,100,0.005972494
8000,64,8,8,1,20,4,0.947812060,0.947826150,k_loop,alloc,0,-1,200,0.000014090
8000,64,8,8,1,20,5,0.947826581,1.463988164,k_loop,recv,0,4,200,0.516161583
8000,64,8,8,1,20,6,1.463990381,9.437685963,k_loop,compute,0,-1,-1,7.973695582
8000,64,8,8,1,20,7,9.438404067,9.438431430,k_loop,alloc,1,-1,101,0.000027363
8000,64,8,8,1,20,8,9.438432714,9.579910755,k_loop,recv,1,17,101,0.141478041
8000,64,8,8,1,20,9,9.580772778,9.580785685,k_loop,alloc,1,-1,201,0.000012907
8000,64,8,8,1,20,10,9.580786915,9.635574699,k_loop,recv,1,12,201,0.054787784
8000,64,8,8,1,20,11,9.635577360,17.460886663,k_loop,compute,1,-1,-1,7.825309303
8000,64,8,8,1,20,12,17.460914821,17.460915150,k_loop,alloc,2,-1,102,0.000000329
8000,64,8,8,1,20,13,17.460915839,17.597096610,k_loop,recv,2,18,102,0.136180771
8000,64,8,8,1,20,14,17.597098422,17.600328384,k_loop,send,2,4,202,0.003229962
8000,64,8,8,1,20,15,17.600329324,17.632985283,k_loop,send,2,12,202,0.032655959
8000,64,8,8,1,20,16,17.632987121,17.668726221,k_loop,send,2,28,202,0.035739100
8000,64,8,8,1,20,17,17.668727085,17.671010223,k_loop,send,2,36,202,0.002283138
8000,64,8,8,1,20,18,17.671010762,17.673795645,k_loop,send,2,44,202,0.002784883
8000,64,8,8,1,20,19,17.673796138,17.676345040,k_loop,send,2,52,202,0.002548902
8000,64,8,8,1,20,20,17.676345507,17.678873126,k_loop,send,2,60,202,0.002527619
8000,64,8,8,1,20,21,17.678873587,25.623786261,k_loop,compute,2,-1,-1,7.944912674
8000,64,8,8,1,20,22,25.623815375,25.623816134,k_loop,alloc,3,-1,103,0.000000759
8000,64,8,8,1,20,23,25.623816627,25.792586744,k_loop,recv,3,19,103,0.168770117
8000,64,8,8,1,20,24,25.792591800,25.792593182,k_loop,alloc,3,-1,203,0.000001382
8000,64,8,8,1,20,25,25.792593851,25.841785974,k_loop,recv,3,28,203,0.049192123
8000,64,8,8,1,20,26,25.841787594,33.763074435,k_loop,compute,3,-1,-1,7.921286841
8000,64,8,8,1,20,27,33.763077794,33.766765623,k_loop,send,4,16,104,0.003687829
8000,64,8,8,1,20,28,33.766766141,33.771171620,k_loop,send,4,17,104,0.004405479
8000,64,8,8,1,20,29,33.771172143,33.773816441,k_loop,send,4,18,104,0.002644298
8000,64,8,8,1,20,30,33.773817788,33.778217509,k_loop,send,4,19,104,0.004399721
8000,64,8,8,1,20,31,33.778217903,33.780640085,k_loop,send,4,21,104,0.002422182
8000,64,8,8,1,20,32,33.780640507,33.783270537,k_loop,send,4,22,104,0.002630030
8000,64,8,8,1,20,33,33.783271459,33.785626823,k_loop,send,4,23,104,0.002355364
8000,64,8,8,1,20,34,33.785628645,33.785629136,k_loop,alloc,4,-1,204,0.000000491
8000,64,8,8,1,20,35,33.785637469,34.186393003,k_loop,recv,4,36,204,0.400755534
8000,64,8,8,1,20,36,34.186401633,41.965033375,k_loop,compute,4,-1,-1,7.778631742
8000,64,8,8,1,20,37,41.965056037,41.965056541,k_loop,alloc,5,-1,105,0.000000504
8000,64,8,8,1,20,38,41.965057235,42.236414504,k_loop,recv,5,21,105,0.271357269
8000,64,8,8,1,20,39,42.236418746,42.236419360,k_loop,alloc,5,-1,205,0.000000614
8000,64,8,8,1,20,40,42.236419940,42.238950780,k_loop,recv,5,44,205,0.002530840
8000,64,8,8,1,20,41,42.238951795,49.912448692,k_loop,compute,5,-1,-1,7.673496897
8000,64,8,8,1,20,42,49.912482538,49.912483712,k_loop,alloc,6,-1,106,0.000001174
8000,64,8,8,1,20,43,49.912484451,50.394957421,k_loop,recv,6,22,106,0.482472970
8000,64,8,8,1,20,44,50.394961270,50.394962153,k_loop,alloc,6,-1,206,0.000000883
8000,64,8,8,1,20,45,50.394962795,50.397469703,k_loop,recv,6,52,206,0.002506908
8000,64,8,8,1,20,46,50.397471653,57.909713940,k_loop,compute,6,-1,-1,7.512242287
8000,64,8,8,1,20,47,57.909728311,57.909729216,k_loop,alloc,7,-1,107,0.000000905
8000,64,8,8,1,20,48,57.909729883,58.592762995,k_loop,recv,7,23,107,0.683033112
8000,64,8,8,1,20,49,58.592767211,58.592768382,k_loop,alloc,7,-1,207,0.000001171
8000,64,8,8,1,20,50,58.592768944,58.595412695,k_loop,recv,7,60,207,0.002643751
8000,64,8,8,1,20,51,58.595414241,65.977043823,k_loop,compute,7,-1,-1,7.381629582
8000,64,8,8,1,20,52,65.978641635,66.808262147,gather,send,-1,0,300,0.829620512
